Meadow,Site,Elevation,Species1,Species2,Schoener
i,7,648.5,Odontites luteus,ZDensityDipteraTOTAL,
i,7,648.5,Onobrychis vicifolia,ZDensityDipteraTOTAL,
i,7,648.5,Ophrus apifera,ZDensityDipteraTOTAL,
i,7,648.5,Ophrus insectifera,ZDensityDipteraTOTAL,
i,7,648.5,Orchis mascula,ZDensityDipteraTOTAL,
i,7,648.5,Parnassia palustris,ZDensityDipteraTOTAL,
i,7,648.5,Phyteuma orbiculare,ZDensityDipteraTOTAL,
i,7,648.5,Plantago major,ZDensityDipteraTOTAL,
i,7,648.5,Planthera bifolia,ZDensityDipteraTOTAL,
i,7,648.5,Polygala alpestris,ZDensityDipteraTOTAL,
i,7,648.5,Polygala vulgaris,ZDensityDipteraTOTAL,
i,7,648.5,Potentilla erecta,ZDensityDipteraTOTAL,
i,7,648.5,Primula veris,ZDensityDipteraTOTAL,
i,7,648.5,Reseda lutea,ZDensityDipteraTOTAL,
i,7,648.5,Rhinanthus minor,ZDensityDipteraTOTAL,
i,7,648.5,Rosa sp#,ZDensityDipteraTOTAL,
i,7,648.5,Rubus sp#,ZDensityDipteraTOTAL,
i,7,648.5,Rumex sp#,ZDensityDipteraTOTAL,
i,7,648.5,Sambucus sp#,ZDensityDipteraTOTAL,
i,7,648.5,Saponaria ocymoides?,ZDensityDipteraTOTAL,
i,7,648.5,Sedum album,ZDensityDipteraTOTAL,
i,7,648.5,Sedum sp# yellow,ZDensityDipteraTOTAL,
i,7,648.5,Senecio sp#,ZDensityDipteraTOTAL,
i,7,648.5,Silene dioica,ZDensityDipteraTOTAL,
i,7,648.5,Silene nutans,ZDensityDipteraTOTAL,
i,7,648.5,Sisymbrium officinale,ZDensityDipteraTOTAL,
i,7,648.5,Solidago virgaurea,ZDensityDipteraTOTAL,
i,7,648.5,Spiranthes spiralis,ZDensityDipteraTOTAL,
i,7,648.5,Stachys officinalis,ZDensityDipteraTOTAL,
i,7,648.5,Taraxacum sp#,ZDensityDipteraTOTAL,
i,7,648.5,Tragopodon pratensis,ZDensityDipteraTOTAL,
i,7,648.5,Trifolium badium,ZDensityDipteraTOTAL,
i,7,648.5,Trifolium campestre,ZDensityDipteraTOTAL,
i,7,648.5,Trolleis europaeus,ZDensityDipteraTOTAL,
i,7,648.5,Urtica dioica,ZDensityDipteraTOTAL,
i,7,648.5,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
i,7,648.5,Valeriana,ZDensityDipteraTOTAL,
i,7,648.5,Verbena officinalis,ZDensityDipteraTOTAL,
i,7,648.5,Veronica chamaedris,ZDensityDipteraTOTAL,
i,7,648.5,Veronica officinalis,ZDensityDipteraTOTAL,
i,7,648.5,Veronica sp#,ZDensityDipteraTOTAL,
i,7,648.5,Veronica teucrium,ZDensityDipteraTOTAL,
i,7,648.5,Vicia sepium,ZDensityDipteraTOTAL,
n,1,1390.3,Aconitum anthora,ZDensityDipteraTOTAL,
n,1,1390.3,Aconitum napellus,ZDensityDipteraTOTAL,
n,1,1390.3,Aegopodium podagraria,ZDensityDipteraTOTAL,
n,1,1390.3,Agrimonia eupatoria,ZDensityDipteraTOTAL,
n,1,1390.3,Allium carinatum,ZDensityDipteraTOTAL,
n,1,1390.3,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
n,1,1390.3,Anemone narcissiflora,ZDensityDipteraTOTAL,
n,1,1390.3,Anthericum ramosum,ZDensityDipteraTOTAL,
n,1,1390.3,Arnica montana,ZDensityDipteraTOTAL,
n,1,1390.3,Asperula cynanchica,ZDensityDipteraTOTAL,
n,1,1390.3,Aster amellus,ZDensityDipteraTOTAL,
n,1,1390.3,Aster bellidiastrum,ZDensityDipteraTOTAL,
n,1,1390.3,Atroba belladonna,ZDensityDipteraTOTAL,
n,1,1390.3,Buphthalmum salicifolium,ZDensityDipteraTOTAL,
n,1,1390.3,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
n,1,1390.3,Carduus nutans,ZDensityDipteraTOTAL,
n,1,1390.3,Carlina vulgaris,ZDensityDipteraTOTAL,
n,1,1390.3,Centaurium sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Chenopodium sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Cichorium intybus,ZDensityDipteraTOTAL,
n,1,1390.3,Coeglossum viride,ZDensityDipteraTOTAL,
n,1,1390.3,Convolvulus arvensis,ZDensityDipteraTOTAL,
n,1,1390.3,Conyza sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Crepis sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Cuscuta europaeae,ZDensityDipteraTOTAL,
n,1,1390.3,Dianthus sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Epilobium sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Gentiana sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Gentiana verna,ZDensityDipteraTOTAL,
n,1,1390.3,Geranium pusillum,ZDensityDipteraTOTAL,
n,1,1390.3,Geranium sanguineum?,ZDensityDipteraTOTAL,
n,1,1390.3,Geranium sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Globularia cardiflora,ZDensityDipteraTOTAL,
n,1,1390.3,Globularia nudicaulis,ZDensityDipteraTOTAL,
n,1,1390.3,Gymnadenia conopsea,ZDensityDipteraTOTAL,
n,1,1390.3,Lamium album,ZDensityDipteraTOTAL,
n,1,1390.3,Lathyrus sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Ligustrum vulgare,ZDensityDipteraTOTAL,
n,1,1390.3,Lotus maritimus,ZDensityDipteraTOTAL,
n,1,1390.3,Malva neglecta,ZDensityDipteraTOTAL,
n,1,1390.3,Medicago minima,ZDensityDipteraTOTAL,
n,1,1390.3,Medicago sativa,ZDensityDipteraTOTAL,
n,1,1390.3,Melampyrum sylvaticum,ZDensityDipteraTOTAL,
n,1,1390.3,Mycelis muralis,ZDensityDipteraTOTAL,
n,1,1390.3,Myosotes sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Odontites luteus,ZDensityDipteraTOTAL,
n,1,1390.3,Onobrychis vicifolia,ZDensityDipteraTOTAL,
n,1,1390.3,Ophrus apifera,ZDensityDipteraTOTAL,
n,1,1390.3,Ophrus insectifera,ZDensityDipteraTOTAL,
n,1,1390.3,Orchis mascula,ZDensityDipteraTOTAL,
n,1,1390.3,Origanum vulgare,ZDensityDipteraTOTAL,
n,1,1390.3,Parnassia palustris,ZDensityDipteraTOTAL,
n,1,1390.3,Pastinaca sativa,ZDensityDipteraTOTAL,
n,1,1390.3,Phyteuma orbiculare,ZDensityDipteraTOTAL,
n,1,1390.3,Pimpinella sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Plantago major,ZDensityDipteraTOTAL,
n,1,1390.3,Planthera bifolia,ZDensityDipteraTOTAL,
n,1,1390.3,Platanthera chlorantha,ZDensityDipteraTOTAL,
n,1,1390.3,Polygala comosa,ZDensityDipteraTOTAL,
n,1,1390.3,Polygala vulgaris,ZDensityDipteraTOTAL,
n,1,1390.3,Polygonum aviculare,ZDensityDipteraTOTAL,
n,1,1390.3,Primula veris,ZDensityDipteraTOTAL,
n,1,1390.3,Pulsatilla sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Reseda lutea,ZDensityDipteraTOTAL,
n,1,1390.3,Rhinanthus minor,ZDensityDipteraTOTAL,
n,1,1390.3,Rosa sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Rumex sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Salvia pratensis,ZDensityDipteraTOTAL,
n,1,1390.3,Sambucus sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Sanguisorba minor,ZDensityDipteraTOTAL,
n,1,1390.3,Saponaria ocymoides?,ZDensityDipteraTOTAL,
n,1,1390.3,Sedum album,ZDensityDipteraTOTAL,
n,1,1390.3,Sedum sp# yellow,ZDensityDipteraTOTAL,
n,1,1390.3,Senecio sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Silene dioica,ZDensityDipteraTOTAL,
n,1,1390.3,Sisymbrium officinale,ZDensityDipteraTOTAL,
n,1,1390.3,Solanum dulgamara,ZDensityDipteraTOTAL,
n,1,1390.3,Solidago virgaurea,ZDensityDipteraTOTAL,
n,1,1390.3,Spiranthes spiralis,ZDensityDipteraTOTAL,
n,1,1390.3,Stachys officinalis,ZDensityDipteraTOTAL,
n,1,1390.3,Stachys recta,ZDensityDipteraTOTAL,
n,1,1390.3,Taraxacum sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Thesium sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Tragopodon pratensis,ZDensityDipteraTOTAL,
n,1,1390.3,Trifolium badium,ZDensityDipteraTOTAL,
n,1,1390.3,Trifolium campestre,ZDensityDipteraTOTAL,
n,1,1390.3,Trolleis europaeus,ZDensityDipteraTOTAL,
n,1,1390.3,Urtica dioica,ZDensityDipteraTOTAL,
n,1,1390.3,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
n,1,1390.3,Valeriana,ZDensityDipteraTOTAL,
n,1,1390.3,Verbena officinalis,ZDensityDipteraTOTAL,
n,1,1390.3,Veronica officinalis,ZDensityDipteraTOTAL,
n,1,1390.3,Veronica sp#,ZDensityDipteraTOTAL,
n,1,1390.3,Veronica spicata,ZDensityDipteraTOTAL,
n,1,1390.3,Vicia sepium,ZDensityDipteraTOTAL,
n,1,1390.3,Vincetoxicum hirundinaria,ZDensityDipteraTOTAL,
n,1,1390.3,Viola sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Aconitum anthora,ZDensityDipteraTOTAL,
n,2,1405.5,Aconitum napellus,ZDensityDipteraTOTAL,
n,2,1405.5,Agrimonia eupatoria,ZDensityDipteraTOTAL,
n,2,1405.5,Ajuga pyramidalis,ZDensityDipteraTOTAL,
n,2,1405.5,Allium carinatum,ZDensityDipteraTOTAL,
n,2,1405.5,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
n,2,1405.5,Anemone narcissiflora,ZDensityDipteraTOTAL,
n,2,1405.5,Anthericum ramosum,ZDensityDipteraTOTAL,
n,2,1405.5,Anthyllis vulneraria,ZDensityDipteraTOTAL,
n,2,1405.5,Arnica montana,ZDensityDipteraTOTAL,
n,2,1405.5,Aster amellus,ZDensityDipteraTOTAL,
n,2,1405.5,Aster bellidiastrum,ZDensityDipteraTOTAL,
n,2,1405.5,Atroba belladonna,ZDensityDipteraTOTAL,
n,2,1405.5,Buphthalmum salicifolium,ZDensityDipteraTOTAL,
n,2,1405.5,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
n,2,1405.5,Carduus nutans,ZDensityDipteraTOTAL,
n,2,1405.5,Carlina vulgaris,ZDensityDipteraTOTAL,
n,2,1405.5,Centaurium sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Cephalanthera longifolia,ZDensityDipteraTOTAL,
n,2,1405.5,Chenopodium sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Cichorium intybus,ZDensityDipteraTOTAL,
n,2,1405.5,Coeglossum viride,ZDensityDipteraTOTAL,
n,2,1405.5,Convolvulus arvensis,ZDensityDipteraTOTAL,
n,2,1405.5,Conyza sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Crepis sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Crepis sp# 2,ZDensityDipteraTOTAL,
n,2,1405.5,Cuscuta europaeae,ZDensityDipteraTOTAL,
n,2,1405.5,Dianthus sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Epilobium sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Galium sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Gentiana sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Gentiana verna,ZDensityDipteraTOTAL,
n,2,1405.5,Geranium pusillum,ZDensityDipteraTOTAL,
n,2,1405.5,Geranium sanguineum?,ZDensityDipteraTOTAL,
n,2,1405.5,Geranium sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Globularia cardiflora,ZDensityDipteraTOTAL,
n,2,1405.5,Globularia nudicaulis,ZDensityDipteraTOTAL,
n,2,1405.5,Gymnadenia conopsea,ZDensityDipteraTOTAL,
n,2,1405.5,Lamium album,ZDensityDipteraTOTAL,
n,2,1405.5,Lathyrus sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Ligustrum vulgare,ZDensityDipteraTOTAL,
n,2,1405.5,Lotus maritimus,ZDensityDipteraTOTAL,
n,2,1405.5,Maianthemum bifolium,ZDensityDipteraTOTAL,
n,2,1405.5,Malva neglecta,ZDensityDipteraTOTAL,
n,2,1405.5,Medicago minima,ZDensityDipteraTOTAL,
n,2,1405.5,Medicago sativa,ZDensityDipteraTOTAL,
n,2,1405.5,Melampyrum sylvaticum,ZDensityDipteraTOTAL,
n,2,1405.5,Mycelis muralis,ZDensityDipteraTOTAL,
n,2,1405.5,Odontites luteus,ZDensityDipteraTOTAL,
n,2,1405.5,Onobrychis vicifolia,ZDensityDipteraTOTAL,
n,2,1405.5,Ononis spinosa,ZDensityDipteraTOTAL,
n,2,1405.5,Ophrus apifera,ZDensityDipteraTOTAL,
n,2,1405.5,Ophrus insectifera,ZDensityDipteraTOTAL,
n,2,1405.5,Orchis mascula,ZDensityDipteraTOTAL,
n,2,1405.5,Orchis ustulata,ZDensityDipteraTOTAL,
n,2,1405.5,Origanum vulgare,ZDensityDipteraTOTAL,
n,2,1405.5,Parnassia palustris,ZDensityDipteraTOTAL,
n,2,1405.5,Pastinaca sativa,ZDensityDipteraTOTAL,
n,2,1405.5,Pimpinella sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Plantago major,ZDensityDipteraTOTAL,
n,2,1405.5,Planthera bifolia,ZDensityDipteraTOTAL,
n,2,1405.5,Platanthera chlorantha,ZDensityDipteraTOTAL,
n,2,1405.5,Polygala comosa,ZDensityDipteraTOTAL,
n,2,1405.5,Polygala vulgaris,ZDensityDipteraTOTAL,
n,2,1405.5,Primula veris,ZDensityDipteraTOTAL,
n,2,1405.5,Pulsatilla sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Rhinanthus minor,ZDensityDipteraTOTAL,
n,2,1405.5,Rosa sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Rubus sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Rumex sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Sambucus sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Sanguisorba minor,ZDensityDipteraTOTAL,
n,2,1405.5,Saponaria ocymoides?,ZDensityDipteraTOTAL,
n,2,1405.5,Sedum sp# yellow,ZDensityDipteraTOTAL,
n,2,1405.5,Senecio sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Sisymbrium officinale,ZDensityDipteraTOTAL,
n,2,1405.5,Solanum dulgamara,ZDensityDipteraTOTAL,
n,2,1405.5,Solidago virgaurea,ZDensityDipteraTOTAL,
n,2,1405.5,Spiranthes spiralis,ZDensityDipteraTOTAL,
n,2,1405.5,Stachys officinalis,ZDensityDipteraTOTAL,
n,2,1405.5,Stachys recta,ZDensityDipteraTOTAL,
n,2,1405.5,Teurium montanum,ZDensityDipteraTOTAL,
n,2,1405.5,Thesium sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Tragopodon pratensis,ZDensityDipteraTOTAL,
n,2,1405.5,Trifolium badium,ZDensityDipteraTOTAL,
n,2,1405.5,Trifolium campestre,ZDensityDipteraTOTAL,
n,2,1405.5,Trolleis europaeus,ZDensityDipteraTOTAL,
n,2,1405.5,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
n,2,1405.5,Valeriana,ZDensityDipteraTOTAL,
n,2,1405.5,Verbena officinalis,ZDensityDipteraTOTAL,
n,2,1405.5,Veronica officinalis,ZDensityDipteraTOTAL,
n,2,1405.5,Veronica sp#,ZDensityDipteraTOTAL,
n,2,1405.5,Veronica spicata,ZDensityDipteraTOTAL,
n,2,1405.5,Vincetoxicum hirundinaria,ZDensityDipteraTOTAL,
n,2,1405.5,Viola sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Aconitum anthora,ZDensityDipteraTOTAL,
n,3,1407.7,Aconitum napellus,ZDensityDipteraTOTAL,
n,3,1407.7,Aegopodium podagraria,ZDensityDipteraTOTAL,
n,3,1407.7,Agrimonia eupatoria,ZDensityDipteraTOTAL,
n,3,1407.7,Ajuga pyramidalis,ZDensityDipteraTOTAL,
n,3,1407.7,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
n,3,1407.7,Anemone narcissiflora,ZDensityDipteraTOTAL,
n,3,1407.7,Anthericum ramosum,ZDensityDipteraTOTAL,
n,3,1407.7,Anthyllis vulneraria,ZDensityDipteraTOTAL,
n,3,1407.7,Arnica montana,ZDensityDipteraTOTAL,
n,3,1407.7,Aster amellus,ZDensityDipteraTOTAL,
n,3,1407.7,Aster bellidiastrum,ZDensityDipteraTOTAL,
n,3,1407.7,Atroba belladonna,ZDensityDipteraTOTAL,
n,3,1407.7,Buphthalmum salicifolium,ZDensityDipteraTOTAL,
n,3,1407.7,Campanula glomerata,ZDensityDipteraTOTAL,
n,3,1407.7,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
n,3,1407.7,Carduus nutans,ZDensityDipteraTOTAL,
n,3,1407.7,Carlina acaulis,ZDensityDipteraTOTAL,
n,3,1407.7,Carlina vulgaris,ZDensityDipteraTOTAL,
n,3,1407.7,Centaurium sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Cephalanthera longifolia,ZDensityDipteraTOTAL,
n,3,1407.7,Chenopodium sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Cichorium intybus,ZDensityDipteraTOTAL,
n,3,1407.7,Coeglossum viride,ZDensityDipteraTOTAL,
n,3,1407.7,Convolvulus arvensis,ZDensityDipteraTOTAL,
n,3,1407.7,Conyza sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Crepis sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Crepis sp# 2,ZDensityDipteraTOTAL,
n,3,1407.7,Cuscuta europaeae,ZDensityDipteraTOTAL,
n,3,1407.7,Daucus carota,ZDensityDipteraTOTAL,
n,3,1407.7,Dianthus sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Epilobium sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Euphorbia cyparissias,ZDensityDipteraTOTAL,
n,3,1407.7,Gentiana verna,ZDensityDipteraTOTAL,
n,3,1407.7,Geranium pusillum,ZDensityDipteraTOTAL,
n,3,1407.7,Geranium sanguineum?,ZDensityDipteraTOTAL,
n,3,1407.7,Geranium sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Globularia cardiflora,ZDensityDipteraTOTAL,
n,3,1407.7,Globularia nudicaulis,ZDensityDipteraTOTAL,
n,3,1407.7,Gymnadenia conopsea,ZDensityDipteraTOTAL,
n,3,1407.7,Lamium album,ZDensityDipteraTOTAL,
n,3,1407.7,Lathyrus pratensis,ZDensityDipteraTOTAL,
n,3,1407.7,Lathyrus sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Ligustrum vulgare,ZDensityDipteraTOTAL,
n,3,1407.7,Lotus maritimus,ZDensityDipteraTOTAL,
n,3,1407.7,Maianthemum bifolium,ZDensityDipteraTOTAL,
n,3,1407.7,Malva neglecta,ZDensityDipteraTOTAL,
n,3,1407.7,Medicago minima,ZDensityDipteraTOTAL,
n,3,1407.7,Medicago sativa,ZDensityDipteraTOTAL,
n,3,1407.7,Melampyrum sylvaticum,ZDensityDipteraTOTAL,
n,3,1407.7,Mycelis muralis,ZDensityDipteraTOTAL,
n,3,1407.7,Neottia ovata,ZDensityDipteraTOTAL,
n,3,1407.7,Odontites luteus,ZDensityDipteraTOTAL,
n,3,1407.7,Onobrychis vicifolia,ZDensityDipteraTOTAL,
n,3,1407.7,Ophrus apifera,ZDensityDipteraTOTAL,
n,3,1407.7,Ophrus insectifera,ZDensityDipteraTOTAL,
n,3,1407.7,Orchis mascula,ZDensityDipteraTOTAL,
n,3,1407.7,Orchis ustulata,ZDensityDipteraTOTAL,
n,3,1407.7,Origanum vulgare,ZDensityDipteraTOTAL,
n,3,1407.7,Parnassia palustris,ZDensityDipteraTOTAL,
n,3,1407.7,Pastinaca sativa,ZDensityDipteraTOTAL,
n,3,1407.7,Peucedanum sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Plantago major,ZDensityDipteraTOTAL,
n,3,1407.7,Planthera bifolia,ZDensityDipteraTOTAL,
n,3,1407.7,Platanthera chlorantha,ZDensityDipteraTOTAL,
n,3,1407.7,Polygala comosa,ZDensityDipteraTOTAL,
n,3,1407.7,Polygala vulgaris,ZDensityDipteraTOTAL,
n,3,1407.7,Polygonum aviculare,ZDensityDipteraTOTAL,
n,3,1407.7,Primula veris,ZDensityDipteraTOTAL,
n,3,1407.7,Pulsatilla sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Reseda lutea,ZDensityDipteraTOTAL,
n,3,1407.7,Rhinanthus minor,ZDensityDipteraTOTAL,
n,3,1407.7,Rosa sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Rubus sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Sambucus sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Sanguisorba minor,ZDensityDipteraTOTAL,
n,3,1407.7,Saponaria ocymoides?,ZDensityDipteraTOTAL,
n,3,1407.7,Sedum sp# yellow,ZDensityDipteraTOTAL,
n,3,1407.7,Senecio sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Silene dioica,ZDensityDipteraTOTAL,
n,3,1407.7,Sisymbrium officinale,ZDensityDipteraTOTAL,
n,3,1407.7,Solanum dulgamara,ZDensityDipteraTOTAL,
n,3,1407.7,Solidago virgaurea,ZDensityDipteraTOTAL,
n,3,1407.7,Spiranthes spiralis,ZDensityDipteraTOTAL,
n,3,1407.7,Stachys officinalis,ZDensityDipteraTOTAL,
n,3,1407.7,Stachys recta,ZDensityDipteraTOTAL,
n,3,1407.7,Teurium montanum,ZDensityDipteraTOTAL,
n,3,1407.7,Thesium sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Trifolium badium,ZDensityDipteraTOTAL,
n,3,1407.7,Trifolium campestre,ZDensityDipteraTOTAL,
n,3,1407.7,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
n,3,1407.7,Valeriana,ZDensityDipteraTOTAL,
n,3,1407.7,Verbena officinalis,ZDensityDipteraTOTAL,
n,3,1407.7,Veronica sp#,ZDensityDipteraTOTAL,
n,3,1407.7,Veronica spicata,ZDensityDipteraTOTAL,
n,3,1407.7,Vicia cracca,ZDensityDipteraTOTAL,
n,3,1407.7,Vicia sepium,ZDensityDipteraTOTAL,
n,3,1407.7,Vincetoxicum hirundinaria,ZDensityDipteraTOTAL,
n,3,1407.7,Viola sp#,ZDensityDipteraTOTAL,
n,4,1420,Aconitum anthora,ZDensityDipteraTOTAL,
n,4,1420,Aconitum napellus,ZDensityDipteraTOTAL,
n,4,1420,Agrimonia eupatoria,ZDensityDipteraTOTAL,
n,4,1420,Ajuga pyramidalis,ZDensityDipteraTOTAL,
n,4,1420,Allium carinatum,ZDensityDipteraTOTAL,
n,4,1420,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
n,4,1420,Anemone narcissiflora,ZDensityDipteraTOTAL,
n,4,1420,Anthericum ramosum,ZDensityDipteraTOTAL,
n,4,1420,Apiaceae sp#,ZDensityDipteraTOTAL,
n,4,1420,Arnica montana,ZDensityDipteraTOTAL,
n,4,1420,Aster amellus,ZDensityDipteraTOTAL,
n,4,1420,Aster bellidiastrum,ZDensityDipteraTOTAL,
n,4,1420,Bistorta vivipara,ZDensityDipteraTOTAL,
n,4,1420,Campanula glomerata,ZDensityDipteraTOTAL,
n,4,1420,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
n,4,1420,Carduus nutans,ZDensityDipteraTOTAL,
n,4,1420,Carlina vulgaris,ZDensityDipteraTOTAL,
n,4,1420,Centaurium sp#,ZDensityDipteraTOTAL,
n,4,1420,Cephalanthera longifolia,ZDensityDipteraTOTAL,
n,4,1420,Chenopodium sp#,ZDensityDipteraTOTAL,
n,4,1420,Cichorium intybus,ZDensityDipteraTOTAL,
n,4,1420,Cirsium arvense,ZDensityDipteraTOTAL,
n,4,1420,Coeglossum viride,ZDensityDipteraTOTAL,
n,4,1420,Convolvulus arvensis,ZDensityDipteraTOTAL,
n,4,1420,Conyza sp#,ZDensityDipteraTOTAL,
n,4,1420,Crepis sp#,ZDensityDipteraTOTAL,
n,4,1420,Crepis sp# 2,ZDensityDipteraTOTAL,
n,4,1420,Crepis/Hieracium,ZDensityDipteraTOTAL,
n,4,1420,Cuscuta europaeae,ZDensityDipteraTOTAL,
n,4,1420,Dianthus sp#,ZDensityDipteraTOTAL,
n,4,1420,Euphorbia cyparissias,ZDensityDipteraTOTAL,
n,4,1420,Fragaria sp#,ZDensityDipteraTOTAL,
n,4,1420,Galium sp#,ZDensityDipteraTOTAL,
n,4,1420,Gentiana verna,ZDensityDipteraTOTAL,
n,4,1420,Geranium sanguineum?,ZDensityDipteraTOTAL,
n,4,1420,Geranium sylvaticum,ZDensityDipteraTOTAL,
n,4,1420,Globularia cardiflora,ZDensityDipteraTOTAL,
n,4,1420,Globularia nudicaulis,ZDensityDipteraTOTAL,
n,4,1420,Lathyrus sp#,ZDensityDipteraTOTAL,
n,4,1420,Ligustrum vulgare,ZDensityDipteraTOTAL,
n,4,1420,Lotus maritimus,ZDensityDipteraTOTAL,
n,4,1420,Maianthemum bifolium,ZDensityDipteraTOTAL,
n,4,1420,Malva neglecta,ZDensityDipteraTOTAL,
n,4,1420,Medicago minima,ZDensityDipteraTOTAL,
n,4,1420,Medicago sativa,ZDensityDipteraTOTAL,
n,4,1420,Neottia ovata,ZDensityDipteraTOTAL,
n,4,1420,Odontites luteus,ZDensityDipteraTOTAL,
n,4,1420,Onobrychis vicifolia,ZDensityDipteraTOTAL,
n,4,1420,Ophrus apifera,ZDensityDipteraTOTAL,
n,4,1420,Ophrus insectifera,ZDensityDipteraTOTAL,
n,4,1420,Orchis mascula,ZDensityDipteraTOTAL,
n,4,1420,Origanum vulgare,ZDensityDipteraTOTAL,
n,4,1420,Parnassia palustris,ZDensityDipteraTOTAL,
n,4,1420,Pastinaca sativa,ZDensityDipteraTOTAL,
n,4,1420,Peucedanum sp#,ZDensityDipteraTOTAL,
n,4,1420,Pimpinella sp#,ZDensityDipteraTOTAL,
n,4,1420,Plantago major,ZDensityDipteraTOTAL,
n,4,1420,Planthera bifolia,ZDensityDipteraTOTAL,
n,4,1420,Platanthera chlorantha,ZDensityDipteraTOTAL,
n,4,1420,Polygala comosa,ZDensityDipteraTOTAL,
n,4,1420,Polygala vulgaris,ZDensityDipteraTOTAL,
n,4,1420,Polygonum aviculare,ZDensityDipteraTOTAL,
n,4,1420,Primula veris,ZDensityDipteraTOTAL,
n,4,1420,Pulsatilla sp#,ZDensityDipteraTOTAL,
n,4,1420,Reseda lutea,ZDensityDipteraTOTAL,
n,4,1420,Rhinanthus minor,ZDensityDipteraTOTAL,
n,4,1420,Rosa sp#,ZDensityDipteraTOTAL,
n,4,1420,Rumex sp#,ZDensityDipteraTOTAL,
n,4,1420,Sambucus sp#,ZDensityDipteraTOTAL,
n,4,1420,Sanguisorba minor,ZDensityDipteraTOTAL,
n,4,1420,Saponaria ocymoides?,ZDensityDipteraTOTAL,
n,4,1420,Sedum album,ZDensityDipteraTOTAL,
n,4,1420,Sedum sp# yellow,ZDensityDipteraTOTAL,
n,4,1420,Senecio sp#,ZDensityDipteraTOTAL,
n,4,1420,Silene dioica,ZDensityDipteraTOTAL,
n,4,1420,Sisymbrium officinale,ZDensityDipteraTOTAL,
n,4,1420,Solidago virgaurea,ZDensityDipteraTOTAL,
