Meadow,Site,Elevation,Species1,Species2,Schoener
a,4,1002.8,Pimpinella sp#,ZInsectDensity,0.70044029
a,2,984.9,Asperula cynanchica,ZInsectDensity,0.701022361
n,5,1398.6,Cirsium acaule,ZInsectDensity,0.701073069
a,5,1001,Daucus carota,ZInsectDensity,0.701198752
n,2,1405.5,Salvia pratensis,ZInsectDensity,0.702380952
n,5,1398.6,Galium verum,ZInsectDensity,0.703242414
i,7,648.5,Helianthemum nummularium,ZInsectDensity,0.703847916
u,2,1749.2,Lotus corniculatus,ZInsectDensity,0.704195302
i,4,702.4,Trifolium repens,ZInsectDensity,0.705833102
a,3,949.8,Ranunculus sp#,ZInsectDensity,0.706091288
a,5,1001,Campanula sp#,ZInsectDensity,0.70622683
n,5,1398.6,Trifolium montana,ZInsectDensity,0.706427518
a,4,1002.8,Trifolium repens,ZInsectDensity,0.70653421
a,6,981.9,Campanula glomerata,ZInsectDensity,0.706658854
n,2,1405.5,Achillea millefolium,ZInsectDensity,0.707251806
a,6,981.9,Achillea millefolium,ZInsectDensity,0.707567856
n,3,1407.7,Campanula sp#,ZInsectDensity,0.70773605
a,1,1020.6,Prunella sp#,ZInsectDensity,0.708747459
a,3,949.8,Potentilla erecta,ZInsectDensity,0.709098304
i,4,702.4,Knautia/ Scabiosa,ZInsectDensity,0.712036056
i,4,702.4,Veronica spicata,ZInsectDensity,0.712942509
u,2,1749.2,Aconitum anthora,ZInsectDensity,0.713068855
i,7,648.5,Echium vulgare,ZInsectDensity,0.713320352
i,2,737.4,Campanula glomerata,ZInsectDensity,0.71347573
n,1,1390.3,Trifolium montana,ZInsectDensity,0.713545797
i,7,648.5,Veronica spicata,ZInsectDensity,0.71382694
n,1,1390.3,Potentilla erecta,ZInsectDensity,0.713919205
n,3,1407.7,Hypericum sp#,ZInsectDensity,0.714525257
a,2,984.9,Pimpinella sp#,ZInsectDensity,0.715321947
a,4,1002.8,Daucus carota,ZInsectDensity,0.715715266
o,3,1612.7,Acinos alpinus,ZInsectDensity,0.715737416
n,4,1420,Ranunculus sp#,ZInsectDensity,0.717412791
i,5,684.5,Prunella sp#,ZInsectDensity,0.718454632
i,1,766.3,Urtica dioica,ZInsectDensity,0.718728507
a,2,984.9,Ranunculus sp#,ZInsectDensity,0.719884498
i,1,766.3,Origanum vulgare,ZInsectDensity,0.720737395
a,2,984.9,Achillea millefolium,ZInsectDensity,0.721135221
a,3,949.8,Veronica spicata,ZInsectDensity,0.721651561
i,2,737.4,Helianthemum nummularium,ZInsectDensity,0.721981993
u,1,1745.8,Plantago media,ZInsectDensity,0.722222222
n,4,1420,Teurium montanum,ZInsectDensity,0.722481678
n,2,1405.5,Knautia/ Scabiosa,ZInsectDensity,0.723222322
a,5,1001,Crepis/Hieracium/Leontodon,ZInsectDensity,0.723979841
a,3,949.8,Ononis spinosa,ZInsectDensity,0.724004394
a,4,1002.8,Thymus sp#,ZInsectDensity,0.724027683
i,2,737.4,Stachys officinalis,ZInsectDensity,0.724485721
i,7,648.5,Teucrium chamaedris,ZInsectDensity,0.725266792
i,1,766.3,Daucus carota,ZInsectDensity,0.72649866
i,4,702.4,Carduus nutans,ZInsectDensity,0.726527071
i,6,702.2,Origanum vulgare,ZInsectDensity,0.727161435
o,4,1576.2,Ranunculus sp#,ZInsectDensity,0.727953757
n,2,1405.5,Ranunculus sp#,ZInsectDensity,0.728871621
i,5,684.5,Carduus nutans,ZInsectDensity,0.729247847
i,1,766.3,Vicia cracca,ZInsectDensity,0.72965005
n,5,1398.6,Hypericum sp#,ZInsectDensity,0.73050837
a,1,1020.6,Leucanthemum vulgare,ZInsectDensity,0.731016712
a,1,1020.6,Hieracium pilosella,ZInsectDensity,0.731182796
n,3,1407.7,Lotus corniculatus,ZInsectDensity,0.731500635
n,3,1407.7,Prunella sp#,ZInsectDensity,0.732580771
n,1,1390.3,Knautia/ Scabiosa,ZInsectDensity,0.733294539
i,1,766.3,Thymus sp#,ZInsectDensity,0.734196486
a,5,1001,Galium verum,ZInsectDensity,0.734251199
o,3,1612.7,Potentilla erecta,ZInsectDensity,0.735439962
n,2,1405.5,Thymus sp#,ZInsectDensity,0.735551462
a,1,1020.6,Euphrasia sp,ZInsectDensity,0.736097846
a,4,1002.8,Knautia/ Scabiosa,ZInsectDensity,0.736203757
o,3,1612.7,Lotus corniculatus,ZInsectDensity,0.738383784
a,5,1001,Achillea millefolium,ZInsectDensity,0.739213099
a,1,1020.6,Ranunculus sp#,ZInsectDensity,0.740243514
i,1,766.3,Pimpinella sp#,ZInsectDensity,0.740953564
a,2,984.9,Daucus carota,ZInsectDensity,0.741108493
i,2,737.4,Peucedanum sp#,ZInsectDensity,0.741305692
a,1,1020.6,Clinopodium vulgare,ZInsectDensity,0.741567544
u,2,1749.2,Euphrasia sp,ZInsectDensity,0.742052162
a,4,1002.8,Euphrasia sp,ZInsectDensity,0.742403956
i,2,737.4,Galium verum,ZInsectDensity,0.743067267
a,5,1001,Trifolium repens,ZInsectDensity,0.743321999
u,1,1745.8,Knautia/ Scabiosa,ZInsectDensity,0.74351826
a,2,984.9,Potentilla erecta,ZInsectDensity,0.743619224
n,5,1398.6,Carduus nutans,ZInsectDensity,0.743870636
u,2,1749.2,Thymus sp#,ZInsectDensity,0.744763972
a,2,984.9,Thymus sp#,ZInsectDensity,0.745236083
a,6,981.9,Potentilla erecta,ZInsectDensity,0.745669893
n,2,1405.5,Lotus corniculatus,ZInsectDensity,0.746068725
a,1,1020.6,Echium vulgare,ZInsectDensity,0.747450236
i,6,702.2,Clinopodium vulgare,ZInsectDensity,0.747915505
a,5,1001,Ononis spinosa,ZInsectDensity,0.748965574
a,6,981.9,Galium verum,ZInsectDensity,0.748989041
n,3,1407.7,Achillea millefolium,ZInsectDensity,0.75029777
a,3,949.8,Euphrasia sp,ZInsectDensity,0.751211309
n,5,1398.6,Euphrasia sp,ZInsectDensity,0.751446394
i,3,711.5,Agrimonia eupatoria,ZInsectDensity,0.752918844
a,5,1001,Prunella sp#,ZInsectDensity,0.75358566
i,6,702.2,Medicago sativa,ZInsectDensity,0.753818135
i,1,766.3,Peucedanum sp#,ZInsectDensity,0.754852593
n,3,1407.7,Salvia pratensis,ZInsectDensity,0.754901961
i,7,648.5,Ranunculus sp#,ZInsectDensity,0.755139775
i,2,737.4,Teucrium chamaedris,ZInsectDensity,0.755429819
a,5,1001,Agrimonia eupatoria,ZInsectDensity,0.755447164
i,7,648.5,Peucedanum sp#,ZInsectDensity,0.755690073
n,5,1398.6,Crepis/Hieracium/Leontodon,ZInsectDensity,0.755776807
a,4,1002.8,Prunella sp#,ZInsectDensity,0.755785073
n,3,1407.7,Crepis/Hieracium/Leontodon,ZInsectDensity,0.757015825
a,2,984.9,Campanula glomerata,ZInsectDensity,0.757449186
n,2,1405.5,Plantago media,ZInsectDensity,0.757594335
n,1,1390.3,Hypericum sp#,ZInsectDensity,0.757867011
u,2,1749.2,Plantago media,ZInsectDensity,0.758064516
n,2,1405.5,Clinopodium vulgare,ZInsectDensity,0.758460174
a,3,949.8,Galium verum,ZInsectDensity,0.762665582
n,5,1398.6,Potentilla erecta,ZInsectDensity,0.762754771
n,2,1405.5,Silene vulgaris,ZInsectDensity,0.763238486
i,2,737.4,Agrimonia eupatoria,ZInsectDensity,0.765272473
a,2,984.9,Polygala comosa,ZInsectDensity,0.765837539
a,4,1002.8,Crepis/Hieracium/Leontodon,ZInsectDensity,0.767175636
n,4,1420,Lotus corniculatus,ZInsectDensity,0.767460871
a,6,981.9,Prunella sp#,ZInsectDensity,0.767819475
i,7,648.5,Prunella sp#,ZInsectDensity,0.769476914
n,5,1398.6,Ranunculus sp#,ZInsectDensity,0.769679188
i,2,737.4,Pimpinella sp#,ZInsectDensity,0.769688924
i,2,737.4,Ononis spinosa,ZInsectDensity,0.770844616
i,2,737.4,Teurium montanum,ZInsectDensity,0.77196615
n,1,1390.3,Euphrasia sp,ZInsectDensity,0.772291499
o,3,1612.7,Alchemilla sp#,ZInsectDensity,0.772341912
n,3,1407.7,Trifolium montana,ZInsectDensity,0.772538799
n,3,1407.7,Teucrium chamaedris,ZInsectDensity,0.772559705
u,2,1749.2,Silene vulgaris,ZInsectDensity,0.772727273
n,4,1420,Clinopodium vulgare,ZInsectDensity,0.773661956
o,4,1576.2,Potentilla erecta,ZInsectDensity,0.77439273
i,7,648.5,Agrimonia eupatoria,ZInsectDensity,0.775177693
o,3,1612.7,Knautia/ Scabiosa,ZInsectDensity,0.776123594
n,4,1420,Thymus sp#,ZInsectDensity,0.777481041
a,3,949.8,Campanula sp#,ZInsectDensity,0.778004473
i,5,684.5,Peucedanum sp#,ZInsectDensity,0.778021643
a,6,981.9,Pimpinella sp#,ZInsectDensity,0.779261067
i,5,684.5,Knautia/ Scabiosa,ZInsectDensity,0.779865714
i,2,737.4,Veronica spicata,ZInsectDensity,0.782503877
i,3,711.5,Achillea millefolium,ZInsectDensity,0.782530348
a,4,1002.8,Achillea millefolium,ZInsectDensity,0.785495833
n,5,1398.6,Echium vulgare,ZInsectDensity,0.786087438
i,1,766.3,Veronica spicata,ZInsectDensity,0.788262449
u,2,1749.2,Prunella sp#,ZInsectDensity,0.790541865
a,4,1002.8,Ononis spinosa,ZInsectDensity,0.790990607
a,3,949.8,Helianthemum nummularium,ZInsectDensity,0.793970585
a,1,1020.6,Daucus carota,ZInsectDensity,0.794271081
u,1,1745.8,Medicago lupulina,ZInsectDensity,0.794761321
n,3,1407.7,Silene vulgaris,ZInsectDensity,0.796702535
a,5,1001,Medicago sativa,ZInsectDensity,0.796977972
a,2,984.9,Ononis spinosa,ZInsectDensity,0.797348647
u,1,1745.8,Carduus defloratus,ZInsectDensity,0.798131393
u,1,1745.8,Trifolium montana,ZInsectDensity,0.798506391
u,2,1749.2,Crepis/Hieracium/Leontodon,ZInsectDensity,0.79861349
i,2,737.4,Prunella sp#,ZInsectDensity,0.800121588
i,1,766.3,Clinopodium vulgare,ZInsectDensity,0.800176743
i,1,766.3,Medicago sativa,ZInsectDensity,0.801084343
a,2,984.9,Galium verum,ZInsectDensity,0.802480851
a,5,1001,Clinopodium vulgare,ZInsectDensity,0.802537003
a,3,949.8,Campanula glomerata,ZInsectDensity,0.802544125
n,5,1398.6,Campanula sp#,ZInsectDensity,0.802544465
n,4,1420,Crepis/Hieracium/Leontodon,ZInsectDensity,0.803625969
n,5,1398.6,Prunella sp#,ZInsectDensity,0.803770853
a,5,1001,Euphrasia sp,ZInsectDensity,0.805180429
i,6,702.2,Ononis spinosa,ZInsectDensity,0.806525839
i,1,766.3,Agrimonia eupatoria,ZInsectDensity,0.806616108
i,1,766.3,Ononis spinosa,ZInsectDensity,0.808830788
n,5,1398.6,Achillea millefolium,ZInsectDensity,0.808878925
i,4,702.4,Medicago lupulina,ZInsectDensity,0.809260833
i,1,766.3,Prunella sp#,ZInsectDensity,0.809785803
n,3,1407.7,Ranunculus sp#,ZInsectDensity,0.809862815
i,7,648.5,Ononis spinosa,ZInsectDensity,0.813794727
a,2,984.9,Prunella sp#,ZInsectDensity,0.814317164
a,1,1020.6,Galium verum,ZInsectDensity,0.814626868
n,1,1390.3,Crepis/Hieracium/Leontodon,ZInsectDensity,0.8153826
u,1,1745.8,Trifolium repens,ZInsectDensity,0.816091619
a,1,1020.6,Achillea millefolium,ZInsectDensity,0.816870818
i,6,702.2,Knautia/ Scabiosa,ZInsectDensity,0.818826043
n,2,1405.5,Prunella sp#,ZInsectDensity,0.820682068
o,4,1576.2,Trifolium montana,ZInsectDensity,0.824831796
a,1,1020.6,Ononis spinosa,ZInsectDensity,0.826923289
n,4,1420,Knautia/ Scabiosa,ZInsectDensity,0.827437691
a,4,1002.8,Agrimonia eupatoria,ZInsectDensity,0.831370057
a,3,949.8,Achillea millefolium,ZInsectDensity,0.831491493
u,2,1749.2,Knautia/ Scabiosa,ZInsectDensity,0.832433573
i,1,766.3,Achillea millefolium,ZInsectDensity,0.835389593
n,4,1420,Prunella sp#,ZInsectDensity,0.835490383
n,2,1405.5,Reseda lutea,ZInsectDensity,0.839448651
i,7,648.5,Campanula glomerata,ZInsectDensity,0.844319981
a,3,949.8,Prunella sp#,ZInsectDensity,0.848590131
a,1,1020.6,Medicago sativa,ZInsectDensity,0.849716665
a,6,981.9,Ononis spinosa,ZInsectDensity,0.851608137
u,1,1745.8,Prunella sp#,ZInsectDensity,0.858780582
a,6,981.9,Knautia/ Scabiosa,ZInsectDensity,0.859897538
a,3,949.8,Clinopodium vulgare,ZInsectDensity,0.8672549
i,4,702.4,Achillea millefolium,ZInsectDensity,0.875812665
o,4,1576.2,Crepis/Hieracium/Leontodon,ZInsectDensity,0.879119888
n,2,1405.5,Trifolium montana,ZInsectDensity,0.92309662
a,1,1020.6,Aconitum anthora,ZInsectDensity,
a,1,1020.6,Aconitum napellus,ZInsectDensity,
a,1,1020.6,Aegopodium podagraria,ZInsectDensity,
a,1,1020.6,Ajuga pyramidalis,ZInsectDensity,
a,1,1020.6,Ajuga reptans,ZInsectDensity,
a,1,1020.6,Alchemilla sp#,ZInsectDensity,
a,1,1020.6,Allium carinatum,ZInsectDensity,
a,1,1020.6,Anacamptis pyramidalis,ZInsectDensity,
a,1,1020.6,Anemone narcissiflora,ZInsectDensity,
a,1,1020.6,Anthericum ramosum,ZInsectDensity,
a,1,1020.6,Apiaceae sp#,ZInsectDensity,
a,1,1020.6,Arnica montana,ZInsectDensity,
a,1,1020.6,Aster amellus,ZInsectDensity,
a,1,1020.6,Aster bellidiastrum,ZInsectDensity,
a,1,1020.6,Atroba belladonna,ZInsectDensity,
a,1,1020.6,Bistorta vivipara,ZInsectDensity,
a,1,1020.6,Capsella bursa-pastoris,ZInsectDensity,
a,1,1020.6,Carduus defloratus,ZInsectDensity,
a,1,1020.6,Centaurium sp#,ZInsectDensity,
a,1,1020.6,Cephalanthera longifolia,ZInsectDensity,
a,1,1020.6,Chenopodium sp#,ZInsectDensity,
a,1,1020.6,Cichorium intybus,ZInsectDensity,
a,1,1020.6,Cirsium arvense,ZInsectDensity,
a,1,1020.6,Coeglossum viride,ZInsectDensity,
a,1,1020.6,Convolvulus arvensis,ZInsectDensity,
a,1,1020.6,Crepis sp#,ZInsectDensity,
a,1,1020.6,Crepis sp# 2,ZInsectDensity,
a,1,1020.6,Cuscuta europaeae,ZInsectDensity,
a,1,1020.6,Dianthus sp#,ZInsectDensity,
a,1,1020.6,Epilobium sp#,ZInsectDensity,
a,1,1020.6,Fragaria sp#,ZInsectDensity,
a,1,1020.6,Gentiana sp#,ZInsectDensity,
a,1,1020.6,Geranium sanguineum?,ZInsectDensity,
a,1,1020.6,Geranium sylvaticum,ZInsectDensity,
a,1,1020.6,Globularia cardiflora,ZInsectDensity,
a,1,1020.6,Globularia nudicaulis,ZInsectDensity,
a,1,1020.6,Gymnadenia conopsea,ZInsectDensity,
a,1,1020.6,Hippocrepis comosa,ZInsectDensity,
a,1,1020.6,Lamium album,ZInsectDensity,
a,1,1020.6,Lathyrus sp#,ZInsectDensity,
a,1,1020.6,Ligustrum vulgare,ZInsectDensity,
a,1,1020.6,Maianthemum bifolium,ZInsectDensity,
a,1,1020.6,Malva neglecta,ZInsectDensity,
a,1,1020.6,Melampyrum sylvaticum,ZInsectDensity,
a,1,1020.6,Mycelis muralis,ZInsectDensity,
a,1,1020.6,Myosotes sp#,ZInsectDensity,
a,1,1020.6,Neottia ovata,ZInsectDensity,
a,1,1020.6,Odontites luteus,ZInsectDensity,
a,1,1020.6,Onobrychis vicifolia,ZInsectDensity,
a,1,1020.6,Ophrus apifera,ZInsectDensity,
a,1,1020.6,Ophrus insectifera,ZInsectDensity,
a,1,1020.6,Orchis mascula,ZInsectDensity,
a,1,1020.6,Origanum vulgare,ZInsectDensity,
a,1,1020.6,Parnassia palustris,ZInsectDensity,
a,1,1020.6,Phyteuma orbiculare,ZInsectDensity,
a,1,1020.6,Plantago major,ZInsectDensity,
a,1,1020.6,Planthera bifolia,ZInsectDensity,
a,1,1020.6,Platanthera chlorantha,ZInsectDensity,
a,1,1020.6,Polygala alpestris,ZInsectDensity,
a,1,1020.6,Polygala vulgaris,ZInsectDensity,
a,1,1020.6,Primula veris,ZInsectDensity,
a,1,1020.6,Pulsatilla sp#,ZInsectDensity,
a,1,1020.6,Reseda lutea,ZInsectDensity,
a,1,1020.6,Rhinanthus minor,ZInsectDensity,
a,1,1020.6,Rubus sp#,ZInsectDensity,
a,1,1020.6,Rumex sp#,ZInsectDensity,
a,1,1020.6,Sambucus sp#,ZInsectDensity,
a,1,1020.6,Sanguisorba minor,ZInsectDensity,
a,1,1020.6,Saponaria ocymoides?,ZInsectDensity,
a,1,1020.6,Sedum album,ZInsectDensity,
a,1,1020.6,Sedum sp# yellow,ZInsectDensity,
a,1,1020.6,Senecio sp#,ZInsectDensity,
a,1,1020.6,Silene dioica,ZInsectDensity,
a,1,1020.6,Silene nutans,ZInsectDensity,
a,1,1020.6,Sisymbrium officinale,ZInsectDensity,
a,1,1020.6,Solanum dulgamara,ZInsectDensity,
a,1,1020.6,Solidago virgaurea,ZInsectDensity,
a,1,1020.6,Spiranthes spiralis,ZInsectDensity,
a,1,1020.6,Stachys recta,ZInsectDensity,
a,1,1020.6,Thesium sp#,ZInsectDensity,
a,1,1020.6,Tragopodon pratensis,ZInsectDensity,
a,1,1020.6,Trifolium badium,ZInsectDensity,
a,1,1020.6,Trolleis europaeus,ZInsectDensity,
a,1,1020.6,Urtica dioica,ZInsectDensity,
a,1,1020.6,Vaccinium vitis-idaea,ZInsectDensity,
a,1,1020.6,Valeriana,ZInsectDensity,
a,1,1020.6,Verbena officinalis,ZInsectDensity,
a,1,1020.6,Veronica chamaedris,ZInsectDensity,
a,1,1020.6,Veronica officinalis,ZInsectDensity,
a,1,1020.6,Veronica sp#,ZInsectDensity,
a,1,1020.6,Veronica teucrium,ZInsectDensity,
a,1,1020.6,Vicia cracca,ZInsectDensity,
a,1,1020.6,Vincetoxicum hirundinaria,ZInsectDensity,
a,1,1020.6,Viola sp#,ZInsectDensity,
a,2,984.9,Acinos alpinus,ZInsectDensity,
a,2,984.9,Aconitum anthora,ZInsectDensity,
a,2,984.9,Aconitum napellus,ZInsectDensity,
a,2,984.9,Aegopodium podagraria,ZInsectDensity,
a,2,984.9,Ajuga pyramidalis,ZInsectDensity,
a,2,984.9,Ajuga reptans,ZInsectDensity,
a,2,984.9,Alchemilla sp#,ZInsectDensity,
a,2,984.9,Allium carinatum,ZInsectDensity,
a,2,984.9,Anemone narcissiflora,ZInsectDensity,
a,2,984.9,Anthyllis vulneraria,ZInsectDensity,
a,2,984.9,Apiaceae sp#,ZInsectDensity,
a,2,984.9,Arnica montana,ZInsectDensity,
a,2,984.9,Aster amellus,ZInsectDensity,
a,2,984.9,Aster bellidiastrum,ZInsectDensity,
a,2,984.9,Atroba belladonna,ZInsectDensity,
a,2,984.9,Bellis perennis,ZInsectDensity,
a,2,984.9,Bistorta vivipara,ZInsectDensity,
a,2,984.9,Capsella bursa-pastoris,ZInsectDensity,
a,2,984.9,Carduus defloratus,ZInsectDensity,
a,2,984.9,Carduus nutans,ZInsectDensity,
a,2,984.9,Centaurium sp#,ZInsectDensity,
a,2,984.9,Cephalanthera longifolia,ZInsectDensity,
a,2,984.9,Cerastium sp#,ZInsectDensity,
a,2,984.9,Chenopodium sp#,ZInsectDensity,
a,2,984.9,Cichorium intybus,ZInsectDensity,
a,2,984.9,Cirsium arvense,ZInsectDensity,
a,2,984.9,Coeglossum viride,ZInsectDensity,
a,2,984.9,Convolvulus arvensis,ZInsectDensity,
a,2,984.9,Conyza sp#,ZInsectDensity,
a,2,984.9,Crepis sp#,ZInsectDensity,
a,2,984.9,Crepis sp# 2,ZInsectDensity,
a,2,984.9,Crepis/Hieracium,ZInsectDensity,
a,2,984.9,Cuscuta europaeae,ZInsectDensity,
a,2,984.9,Dianthus sp#,ZInsectDensity,
a,2,984.9,Epilobium sp#,ZInsectDensity,
a,2,984.9,Euphorbia cyparissias,ZInsectDensity,
a,2,984.9,Fragaria sp#,ZInsectDensity,
a,2,984.9,Galium sp#,ZInsectDensity,
a,2,984.9,Gentiana sp#,ZInsectDensity,
a,2,984.9,Geranium pusillum,ZInsectDensity,
a,2,984.9,Geranium sanguineum?,ZInsectDensity,
a,2,984.9,Geranium sp#,ZInsectDensity,
a,2,984.9,Geranium sylvaticum,ZInsectDensity,
a,2,984.9,Globularia cardiflora,ZInsectDensity,
a,2,984.9,Globularia nudicaulis,ZInsectDensity,
a,2,984.9,Gymnadenia conopsea,ZInsectDensity,
a,2,984.9,Hieracium pilosella,ZInsectDensity,
a,2,984.9,Lamium album,ZInsectDensity,
a,2,984.9,Lathyrus sp#,ZInsectDensity,
a,2,984.9,Maianthemum bifolium,ZInsectDensity,
a,2,984.9,Malva neglecta,ZInsectDensity,
a,2,984.9,Medicago minima,ZInsectDensity,
a,2,984.9,Melampyrum sylvaticum,ZInsectDensity,
a,2,984.9,Mycelis muralis,ZInsectDensity,
a,2,984.9,Myosotes sp#,ZInsectDensity,
a,2,984.9,Neottia ovata,ZInsectDensity,
a,2,984.9,Odontites luteus,ZInsectDensity,
a,2,984.9,Onobrychis vicifolia,ZInsectDensity,
a,2,984.9,Ophrus apifera,ZInsectDensity,
a,2,984.9,Ophrus insectifera,ZInsectDensity,
a,2,984.9,Orchis mascula,ZInsectDensity,
a,2,984.9,Origanum vulgare,ZInsectDensity,
a,2,984.9,Pastinaca sativa,ZInsectDensity,
a,2,984.9,Phyteuma orbiculare,ZInsectDensity,
a,2,984.9,Platanthera chlorantha,ZInsectDensity,
a,2,984.9,Polygala alpestris,ZInsectDensity,
a,2,984.9,Polygonum aviculare,ZInsectDensity,
a,2,984.9,Potentilla sp#,ZInsectDensity,
a,2,984.9,Primula veris,ZInsectDensity,
a,2,984.9,Pulsatilla sp#,ZInsectDensity,
a,2,984.9,Reseda lutea,ZInsectDensity,
a,2,984.9,Rhinanthus minor,ZInsectDensity,
a,2,984.9,Rumex sp#,ZInsectDensity,
a,2,984.9,Sambucus sp#,ZInsectDensity,
a,2,984.9,Saponaria ocymoides?,ZInsectDensity,
a,2,984.9,Sedum album,ZInsectDensity,
a,2,984.9,Sedum sp# yellow,ZInsectDensity,
a,2,984.9,Senecio sp#,ZInsectDensity,
a,2,984.9,Silene dioica,ZInsectDensity,
a,2,984.9,Silene nutans,ZInsectDensity,
a,2,984.9,Sisymbrium officinale,ZInsectDensity,
a,2,984.9,Solanum dulgamara,ZInsectDensity,
a,2,984.9,Solidago virgaurea,ZInsectDensity,
a,2,984.9,Spiranthes spiralis,ZInsectDensity,
a,2,984.9,Stachys officinalis,ZInsectDensity,
a,2,984.9,Stachys recta,ZInsectDensity,
a,2,984.9,Taraxacum sp#,ZInsectDensity,
a,2,984.9,Tragopodon pratensis,ZInsectDensity,
a,2,984.9,Trifolium badium,ZInsectDensity,
a,2,984.9,Trifolium campestre,ZInsectDensity,
a,2,984.9,Trolleis europaeus,ZInsectDensity,
a,2,984.9,Urtica dioica,ZInsectDensity,
a,2,984.9,Vaccinium vitis-idaea,ZInsectDensity,
a,2,984.9,Valeriana,ZInsectDensity,
a,2,984.9,Verbena officinalis,ZInsectDensity,
a,2,984.9,Veronica chamaedris,ZInsectDensity,
a,2,984.9,Veronica officinalis,ZInsectDensity,
a,2,984.9,Veronica sp#,ZInsectDensity,
a,2,984.9,Veronica spicata,ZInsectDensity,
a,2,984.9,Veronica teucrium,ZInsectDensity,
a,2,984.9,Vicia cracca,ZInsectDensity,
a,2,984.9,Vicia sepium,ZInsectDensity,
a,2,984.9,Viola sp#,ZInsectDensity,
a,3,949.8,Aconitum anthora,ZInsectDensity,
a,3,949.8,Aconitum napellus,ZInsectDensity,
a,3,949.8,Aegopodium podagraria,ZInsectDensity,
a,3,949.8,Ajuga pyramidalis,ZInsectDensity,
a,3,949.8,Ajuga reptans,ZInsectDensity,
a,3,949.8,Alchemilla sp#,ZInsectDensity,
a,3,949.8,Allium carinatum,ZInsectDensity,
a,3,949.8,Anacamptis pyramidalis,ZInsectDensity,
a,3,949.8,Anemone narcissiflora,ZInsectDensity,
a,3,949.8,Anthyllis vulneraria,ZInsectDensity,
a,3,949.8,Arnica montana,ZInsectDensity,
a,3,949.8,Aster amellus,ZInsectDensity,
a,3,949.8,Aster bellidiastrum,ZInsectDensity,
a,3,949.8,Atroba belladonna,ZInsectDensity,
a,3,949.8,Bellis perennis,ZInsectDensity,
a,3,949.8,Bistorta vivipara,ZInsectDensity,
a,3,949.8,Capsella bursa-pastoris,ZInsectDensity,
a,3,949.8,Carduus defloratus,ZInsectDensity,
a,3,949.8,Carduus nutans,ZInsectDensity,
a,3,949.8,Carlina vulgaris,ZInsectDensity,
a,3,949.8,Centaurium sp#,ZInsectDensity,
a,3,949.8,Cephalanthera longifolia,ZInsectDensity,
a,3,949.8,Chenopodium sp#,ZInsectDensity,
a,3,949.8,Cichorium intybus,ZInsectDensity,
a,3,949.8,Cirsium arvense,ZInsectDensity,
a,3,949.8,Coeglossum viride,ZInsectDensity,
a,3,949.8,Convolvulus arvensis,ZInsectDensity,
a,3,949.8,Conyza sp#,ZInsectDensity,
a,3,949.8,Crepis sp#,ZInsectDensity,
a,3,949.8,Crepis sp# 2,ZInsectDensity,
a,3,949.8,Crepis/Hieracium,ZInsectDensity,
a,3,949.8,Cuscuta europaeae,ZInsectDensity,
a,3,949.8,Dianthus sp#,ZInsectDensity,
a,3,949.8,Epilobium sp#,ZInsectDensity,
a,3,949.8,Euphorbia cyparissias,ZInsectDensity,
a,3,949.8,Fragaria sp#,ZInsectDensity,
a,3,949.8,Gentiana sp#,ZInsectDensity,
a,3,949.8,Gentiana verna,ZInsectDensity,
a,3,949.8,Geranium sanguineum?,ZInsectDensity,
a,3,949.8,Geranium sp#,ZInsectDensity,
a,3,949.8,Geranium sylvaticum,ZInsectDensity,
a,3,949.8,Globularia cardiflora,ZInsectDensity,
a,3,949.8,Gymnadenia conopsea,ZInsectDensity,
a,3,949.8,Lamium album,ZInsectDensity,
a,3,949.8,Lathyrus sp#,ZInsectDensity,
a,3,949.8,Maianthemum bifolium,ZInsectDensity,
a,3,949.8,Malva neglecta,ZInsectDensity,
a,3,949.8,Medicago minima,ZInsectDensity,
a,3,949.8,Melampyrum sylvaticum,ZInsectDensity,
a,3,949.8,Mycelis muralis,ZInsectDensity,
a,3,949.8,Myosotes sp#,ZInsectDensity,
a,3,949.8,Neottia ovata,ZInsectDensity,
a,3,949.8,Odontites luteus,ZInsectDensity,
a,3,949.8,Onobrychis vicifolia,ZInsectDensity,
a,3,949.8,Ophrus apifera,ZInsectDensity,
a,3,949.8,Ophrus insectifera,ZInsectDensity,
a,3,949.8,Orchis mascula,ZInsectDensity,
a,3,949.8,Origanum vulgare,ZInsectDensity,
a,3,949.8,Parnassia palustris,ZInsectDensity,
a,3,949.8,Pastinaca sativa,ZInsectDensity,
a,3,949.8,Phyteuma orbiculare,ZInsectDensity,
a,3,949.8,Plantago major,ZInsectDensity,
a,3,949.8,Planthera bifolia,ZInsectDensity,
a,3,949.8,Platanthera chlorantha,ZInsectDensity,
a,3,949.8,Polygala alpestris,ZInsectDensity,
a,3,949.8,Polygala comosa,ZInsectDensity,
a,3,949.8,Polygala vulgaris,ZInsectDensity,
a,3,949.8,Primula veris,ZInsectDensity,
a,3,949.8,Pulsatilla sp#,ZInsectDensity,
a,3,949.8,Reseda lutea,ZInsectDensity,
a,3,949.8,Rhinanthus minor,ZInsectDensity,
a,3,949.8,Rumex sp#,ZInsectDensity,
a,3,949.8,Sambucus sp#,ZInsectDensity,
a,3,949.8,Sanguisorba minor,ZInsectDensity,
a,3,949.8,Saponaria ocymoides?,ZInsectDensity,
