"","Meadow","Site","Species1","Species2","Schoener","MeadowSite","Elevation"
"2643","n","4","MinOfCentaureasp","DipteraMuscidaeDensity",0.4957674914034,"n4",1420
"2644","n","4","MinOfCentauriumsp","DipteraMuscidaeDensity",NA,"n4",1420
"2645","n","4","MinOfCephalantheralongifolia","DipteraMuscidaeDensity",NA,"n4",1420
"2646","n","4","MinOfCerastiumsp","DipteraMuscidaeDensity",0.227984633545103,"n4",1420
"2647","n","4","MinOfChenopodiumsp","DipteraMuscidaeDensity",NA,"n4",1420
"2648","n","4","MinOfCichoriumintybus","DipteraMuscidaeDensity",NA,"n4",1420
"2649","n","4","MinOfCirsiumarvense","DipteraMuscidaeDensity",NA,"n4",1420
"2650","n","4","MinOfCirsiumacaule","DipteraMuscidaeDensity",0.550450384077221,"n4",1420
"2651","n","4","MinOfCoeglossumviride","DipteraMuscidaeDensity",NA,"n4",1420
"2652","n","4","MinOfConyzasp","DipteraMuscidaeDensity",NA,"n4",1420
"2653","n","4","MinOfConvolvulusarvensis","DipteraMuscidaeDensity",NA,"n4",1420
"2654","n","4","MinOfCrepissp","DipteraMuscidaeDensity",NA,"n4",1420
"2655","n","4","MinOfCrepissp2","DipteraMuscidaeDensity",NA,"n4",1420
"2656","n","4","MinOfCrepis.Hieracium","DipteraMuscidaeDensity",NA,"n4",1420
"2657","n","4","MinOfCrepis.Hieracium.Leontodon","DipteraMuscidaeDensity",0.66822309755791,"n4",1420
"2658","n","4","MinOfCuscutaeuropaeae","DipteraMuscidaeDensity",NA,"n4",1420
"2659","n","4","MinOfDaucuscarota","DipteraMuscidaeDensity",0.404517993178366,"n4",1420
"2660","n","4","MinOfDianthussp","DipteraMuscidaeDensity",NA,"n4",1420
"2661","n","4","MinOfEchiumvulgare","DipteraMuscidaeDensity",0.635504383292859,"n4",1420
"2662","n","4","MinOfEpilobiumsp","DipteraMuscidaeDensity",0.229839768642357,"n4",1420
"2663","n","4","MinOfEuphrasiasp","DipteraMuscidaeDensity",0.540395512103205,"n4",1420
"2664","n","4","MinOfEuphorbiacyparissias","DipteraMuscidaeDensity",NA,"n4",1420
"2665","n","4","MinOfFragariasp","DipteraMuscidaeDensity",NA,"n4",1420
"2666","n","4","MinOfGaliumverum","DipteraMuscidaeDensity",0.143420016025169,"n4",1420
"2667","n","4","MinOfGaliumsp","DipteraMuscidaeDensity",NA,"n4",1420
"2668","n","4","MinOfGentianasp","DipteraMuscidaeDensity",0.0551615447193772,"n4",1420
"2669","n","4","MinOfGentianaverna","DipteraMuscidaeDensity",NA,"n4",1420
"2670","n","4","MinOfGeraniumsylvaticum","DipteraMuscidaeDensity",NA,"n4",1420
"2671","n","4","MinOfGeraniumpusillum","DipteraMuscidaeDensity",0.0551615447193772,"n4",1420
"2672","n","4","MinOfGeraniumsanguineum.","DipteraMuscidaeDensity",NA,"n4",1420
"2673","n","4","MinOfGeraniumsp","DipteraMuscidaeDensity",0.428918533242157,"n4",1420
"2674","n","4","MinOfGlobularianudicaulis","DipteraMuscidaeDensity",NA,"n4",1420
"2675","n","4","MinOfGlobulariacardiflora","DipteraMuscidaeDensity",NA,"n4",1420
"2676","n","4","MinOfGymnadeniaconopsea","DipteraMuscidaeDensity",NA,"n4",1420
"2677","n","4","MinOfHelianthemumnummularium","DipteraMuscidaeDensity",0.506315204959837,"n4",1420
"2678","n","4","MinOfHieraciumpilosella","DipteraMuscidaeDensity",0.451315796146556,"n4",1420
"2679","n","4","MinOfHippocrepiscomosa","DipteraMuscidaeDensity",0.119516679816631,"n4",1420
"2680","n","4","MinOfHypericumsp","DipteraMuscidaeDensity",0.504517993178366,"n4",1420
"2681","n","4","MinOfKnautia.Scabiosa","DipteraMuscidaeDensity",0.707381140286245,"n4",1420
"2682","n","4","MinOfLamiumalbum","DipteraMuscidaeDensity",0.367440544511538,"n4",1420
"2683","n","4","MinOfLathyruspratensis","DipteraMuscidaeDensity",0.641975308717658,"n4",1420
"2684","n","4","MinOfLathyrussp","DipteraMuscidaeDensity",NA,"n4",1420
"2685","n","4","MinOfLeucanthemumvulgare","DipteraMuscidaeDensity",0.784607302457442,"n4",1420
"2686","n","4","MinOfLigustrumvulgare","DipteraMuscidaeDensity",NA,"n4",1420
"2687","n","4","MinOfLotuscorniculatus","DipteraMuscidaeDensity",0.683604612253733,"n4",1420
"2688","n","4","MinOfLotusmaritimus","DipteraMuscidaeDensity",NA,"n4",1420
"2689","n","4","MinOfMaianthemumbifolium","DipteraMuscidaeDensity",NA,"n4",1420
"2690","n","4","MinOfMalvaneglecta","DipteraMuscidaeDensity",NA,"n4",1420
"2691","n","4","MinOfMedicagolupulina","DipteraMuscidaeDensity",0.347486827465887,"n4",1420
"2692","n","4","MinOfMedicagominima","DipteraMuscidaeDensity",NA,"n4",1420
"2693","n","4","MinOfMedicagosativa","DipteraMuscidaeDensity",NA,"n4",1420
"2694","n","4","MinOfMelampyrumsylvaticum","DipteraMuscidaeDensity",0.198581560131518,"n4",1420
"2695","n","4","MinOfMycelismuralis","DipteraMuscidaeDensity",0.615253937581894,"n4",1420
"2696","n","4","MinOfMyosotessp","DipteraMuscidaeDensity",NA,"n4",1420
"2697","n","4","MinOfNeottiaovata","DipteraMuscidaeDensity",NA,"n4",1420
"2698","n","4","MinOfOdontitesluteus","DipteraMuscidaeDensity",NA,"n4",1420
"2699","n","4","MinOfOnobrychisvicifolia","DipteraMuscidaeDensity",NA,"n4",1420
"2700","n","4","MinOfOnonisspinosa","DipteraMuscidaeDensity",0.460323513024729,"n4",1420
"2701","n","4","MinOfOphrusapifera","DipteraMuscidaeDensity",NA,"n4",1420
"2702","n","4","MinOfOphrusinsectifera","DipteraMuscidaeDensity",NA,"n4",1420
"2703","n","4","MinOfOrchismascula","DipteraMuscidaeDensity",NA,"n4",1420
"2704","n","4","MinOfOrchisustulata","DipteraMuscidaeDensity",0.729445757738064,"n4",1420
"2705","n","4","MinOfOriganumvulgare","DipteraMuscidaeDensity",NA,"n4",1420
"2706","n","4","MinOfParnassiapalustris","DipteraMuscidaeDensity",NA,"n4",1420
"2707","n","4","MinOfPastinacasativa","DipteraMuscidaeDensity",NA,"n4",1420
"2708","n","4","MinOfPeucedanumsp","DipteraMuscidaeDensity",NA,"n4",1420
"2709","n","4","MinOfPhyteumaorbiculare","DipteraMuscidaeDensity",NA,"n4",1420
"2710","n","4","MinOfPimpinellasp","DipteraMuscidaeDensity",NA,"n4",1420
"2711","n","4","MinOfPlantagolanceolata","DipteraMuscidaeDensity",0.559306296295433,"n4",1420
"2712","n","4","MinOfPlantagomajor","DipteraMuscidaeDensity",NA,"n4",1420
"2713","n","4","MinOfPlantagomedia","DipteraMuscidaeDensity",0.470161015298656,"n4",1420
"2714","n","4","MinOfPlantherabifolia","DipteraMuscidaeDensity",NA,"n4",1420
"2715","n","4","MinOfPlatantherachlorantha","DipteraMuscidaeDensity",NA,"n4",1420
"2716","n","4","MinOfPolygalaalpestris","DipteraMuscidaeDensity",NA,"n4",1420
"2717","n","4","MinOfPolygalacomosa","DipteraMuscidaeDensity",NA,"n4",1420
"2718","n","4","MinOfPolygalavulgaris","DipteraMuscidaeDensity",NA,"n4",1420
"2719","n","4","MinOfPolygonumaviculare","DipteraMuscidaeDensity",NA,"n4",1420
"2720","n","4","MinOfPotentillaerecta","DipteraMuscidaeDensity",0.425373244065151,"n4",1420
"2721","n","4","MinOfPotentillasp","DipteraMuscidaeDensity",0.143420016025169,"n4",1420
"2722","n","4","MinOfPrimulaveris","DipteraMuscidaeDensity",NA,"n4",1420
"2723","n","4","MinOfPrunellasp","DipteraMuscidaeDensity",0.734792107093703,"n4",1420
"2724","n","4","MinOfPulsatillasp","DipteraMuscidaeDensity",NA,"n4",1420
"2725","n","4","MinOfRanunculussp","DipteraMuscidaeDensity",0.641552467594356,"n4",1420
"2726","n","4","MinOfRhinanthusminor","DipteraMuscidaeDensity",NA,"n4",1420
"2727","n","4","MinOfResedalutea","DipteraMuscidaeDensity",NA,"n4",1420
"2728","n","4","MinOfRosasp","DipteraMuscidaeDensity",NA,"n4",1420
"2729","n","4","MinOfRubussp","DipteraMuscidaeDensity",0.502934529858905,"n4",1420
"2730","n","4","MinOfRumexsp","DipteraMuscidaeDensity",NA,"n4",1420
"2731","n","4","MinOfSalviapratensis","DipteraMuscidaeDensity",0.540395512103205,"n4",1420
"2732","n","4","MinOfSambucussp","DipteraMuscidaeDensity",NA,"n4",1420
"2733","n","4","MinOfSanguisorbaminor","DipteraMuscidaeDensity",NA,"n4",1420
"2734","n","4","MinOfSaponariaocymoides.","DipteraMuscidaeDensity",NA,"n4",1420
"2735","n","4","MinOfSedumspyellow","DipteraMuscidaeDensity",NA,"n4",1420
"2736","n","4","MinOfSedumalbum","DipteraMuscidaeDensity",NA,"n4",1420
"2737","n","4","MinOfSeneciosp","DipteraMuscidaeDensity",NA,"n4",1420
"2738","n","4","MinOfSilenedioica","DipteraMuscidaeDensity",NA,"n4",1420
"2739","n","4","MinOfSilenenutans","DipteraMuscidaeDensity",0.0551615447193772,"n4",1420
"2740","n","4","MinOfSilenevulgaris","DipteraMuscidaeDensity",0.494541190271642,"n4",1420
"2741","n","4","MinOfSisymbriumofficinale","DipteraMuscidaeDensity",NA,"n4",1420
"2742","n","4","MinOfSolanumdulgamara","DipteraMuscidaeDensity",0.308641975384324,"n4",1420
"2743","n","4","MinOfSolidagovirgaurea","DipteraMuscidaeDensity",NA,"n4",1420
"2744","n","4","MinOfSpiranthesspiralis","DipteraMuscidaeDensity",NA,"n4",1420
"2745","n","4","MinOfStachysofficinalis","DipteraMuscidaeDensity",NA,"n4",1420
"2746","n","4","MinOfStachysrecta","DipteraMuscidaeDensity",NA,"n4",1420
"2747","n","4","MinOfTaraxacumsp","DipteraMuscidaeDensity",NA,"n4",1420
"2748","n","4","MinOfTeucriumchamaedris","DipteraMuscidaeDensity",0.422602089230915,"n4",1420
"2749","n","4","MinOfTeuriummontanum","DipteraMuscidaeDensity",0.603099553309884,"n4",1420
"2750","n","4","MinOfThesiumsp","DipteraMuscidaeDensity",NA,"n4",1420
"2751","n","4","MinOfThymussp","DipteraMuscidaeDensity",0.741518255973318,"n4",1420
"2752","n","4","MinOfTragopodonpratensis","DipteraMuscidaeDensity",NA,"n4",1420
"2753","n","4","MinOfTrifoliumcampestre","DipteraMuscidaeDensity",NA,"n4",1420
"2754","n","4","MinOfTrifoliumbadium","DipteraMuscidaeDensity",NA,"n4",1420
"2755","n","4","MinOfTrifoliummontana","DipteraMuscidaeDensity",0.603986965536923,"n4",1420
"2756","n","4","MinOfTrifoliumpratense","DipteraMuscidaeDensity",0.522195954880292,"n4",1420
"2757","n","4","MinOfTrifoliumrepens","DipteraMuscidaeDensity",0.459648634980216,"n4",1420
"2758","n","4","MinOfTrolleiseuropaeus","DipteraMuscidaeDensity",NA,"n4",1420
"2759","n","4","MinOfUrticadioica","DipteraMuscidaeDensity",0.520357236230818,"n4",1420
"2760","n","4","MinOfVacciniumvitis.idaea","DipteraMuscidaeDensity",NA,"n4",1420
"2761","n","4","MinOfValeriana","DipteraMuscidaeDensity",NA,"n4",1420
"2762","n","4","MinOfVerbenaofficinalis","DipteraMuscidaeDensity",NA,"n4",1420
"2763","n","4","MinOfVeronicachamaedris","DipteraMuscidaeDensity",NA,"n4",1420
"2764","n","4","MinOfVeronicaofficinalis","DipteraMuscidaeDensity",0.308641975384324,"n4",1420
"2765","n","4","MinOfVeronicaspicata","DipteraMuscidaeDensity",NA,"n4",1420
"2766","n","4","MinOfVeronicateucrium","DipteraMuscidaeDensity",NA,"n4",1420
"2767","n","4","MinOfVeronicasp","DipteraMuscidaeDensity",NA,"n4",1420
"2768","n","4","MinOfViciacracca","DipteraMuscidaeDensity",NA,"n4",1420
"2769","n","4","MinOfViciasepium","DipteraMuscidaeDensity",NA,"n4",1420
"2770","n","4","MinOfVincetoxicumhirundinaria","DipteraMuscidaeDensity",NA,"n4",1420
"2771","n","4","MinOfViolasp","DipteraMuscidaeDensity",0.0551615447193772,"n4",1420
"2772","n","5","MinOfAchilleamillefolium","DipteraMuscidaeDensity",0.729102106313112,"n5",1398.6
"2773","n","5","MinOfAcinosalpinus","DipteraMuscidaeDensity",0.400076479656912,"n5",1398.6
"2774","n","5","MinOfAconitumnapellus","DipteraMuscidaeDensity",NA,"n5",1398.6
"2775","n","5","MinOfAconitumanthora","DipteraMuscidaeDensity",NA,"n5",1398.6
"2776","n","5","MinOfAegopodiumpodagraria","DipteraMuscidaeDensity",NA,"n5",1398.6
"2777","n","5","MinOfAgrimoniaeupatoria","DipteraMuscidaeDensity",NA,"n5",1398.6
"2778","n","5","MinOfAjugareptans","DipteraMuscidaeDensity",NA,"n5",1398.6
"2779","n","5","MinOfAjugapyramidalis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2780","n","5","MinOfAlchemillasp","DipteraMuscidaeDensity",0.498911465813378,"n5",1398.6
"2781","n","5","MinOfAlliumcarinatum","DipteraMuscidaeDensity",0.130624092880659,"n5",1398.6
"2782","n","5","MinOfAnacamptispyramidalis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2783","n","5","MinOfAnemonenarcissiflora","DipteraMuscidaeDensity",NA,"n5",1398.6
"2784","n","5","MinOfAnthericumramosum","DipteraMuscidaeDensity",NA,"n5",1398.6
"2785","n","5","MinOfAnthyllisvulneraria","DipteraMuscidaeDensity",NA,"n5",1398.6
"2786","n","5","MinOfApiaceaesp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2787","n","5","MinOfArabis.Arabidopsis","DipteraMuscidaeDensity",0.165542559372237,"n5",1398.6
"2788","n","5","MinOfArenaria.Linumym","DipteraMuscidaeDensity",0.571216112071332,"n5",1398.6
"2789","n","5","MinOfArnicamontana","DipteraMuscidaeDensity",NA,"n5",1398.6
"2790","n","5","MinOfAsperulacynanchica","DipteraMuscidaeDensity",0.215996267586406,"n5",1398.6
"2791","n","5","MinOfAsteramellus","DipteraMuscidaeDensity",NA,"n5",1398.6
"2792","n","5","MinOfAsterbellidiastrum","DipteraMuscidaeDensity",NA,"n5",1398.6
"2793","n","5","MinOfAtrobabelladonna","DipteraMuscidaeDensity",NA,"n5",1398.6
"2794","n","5","MinOfBellisperennis","DipteraMuscidaeDensity",0.264005805331516,"n5",1398.6
"2795","n","5","MinOfBistortavivipara","DipteraMuscidaeDensity",NA,"n5",1398.6
"2796","n","5","MinOfBuphthalmumsalicifolium","DipteraMuscidaeDensity",NA,"n5",1398.6
"2797","n","5","MinOfCarumcarvi","DipteraMuscidaeDensity",0.434879802174782,"n5",1398.6
"2798","n","5","MinOfClinopodiumvulgare","DipteraMuscidaeDensity",0.650561162860555,"n5",1398.6
"2799","n","5","MinOfCampanulaglomerata","DipteraMuscidaeDensity",NA,"n5",1398.6
"2800","n","5","MinOfCampanulasp","DipteraMuscidaeDensity",0.675887431846284,"n5",1398.6
"2801","n","5","MinOfCapsellabursa.pastoris","DipteraMuscidaeDensity",NA,"n5",1398.6
"2802","n","5","MinOfCarduusdefloratus","DipteraMuscidaeDensity",0.261248185761318,"n5",1398.6
"2803","n","5","MinOfCarduusnutans","DipteraMuscidaeDensity",0.638045916319992,"n5",1398.6
"2804","n","5","MinOfCarlinaacaulis","DipteraMuscidaeDensity",0.417706821467765,"n5",1398.6
"2805","n","5","MinOfCarlinavulgaris","DipteraMuscidaeDensity",NA,"n5",1398.6
"2806","n","5","MinOfCentaureasp","DipteraMuscidaeDensity",0.474150458525758,"n5",1398.6
"2807","n","5","MinOfCentauriumsp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2808","n","5","MinOfCephalantheralongifolia","DipteraMuscidaeDensity",NA,"n5",1398.6
"2809","n","5","MinOfCerastiumsp","DipteraMuscidaeDensity",0.248185776415185,"n5",1398.6
"2810","n","5","MinOfChenopodiumsp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2811","n","5","MinOfCichoriumintybus","DipteraMuscidaeDensity",NA,"n5",1398.6
"2812","n","5","MinOfCirsiumarvense","DipteraMuscidaeDensity",0.478955007229083,"n5",1398.6
"2813","n","5","MinOfCirsiumacaule","DipteraMuscidaeDensity",0.601018147551535,"n5",1398.6
"2814","n","5","MinOfCoeglossumviride","DipteraMuscidaeDensity",NA,"n5",1398.6
"2815","n","5","MinOfConyzasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2816","n","5","MinOfConvolvulusarvensis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2817","n","5","MinOfCrepissp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2818","n","5","MinOfCrepissp2","DipteraMuscidaeDensity",NA,"n5",1398.6
"2819","n","5","MinOfCrepis.Hieracium","DipteraMuscidaeDensity",0.1915820027755,"n5",1398.6
"2820","n","5","MinOfCrepis.Hieracium.Leontodon","DipteraMuscidaeDensity",0.787573997245359,"n5",1398.6
"2821","n","5","MinOfCuscutaeuropaeae","DipteraMuscidaeDensity",NA,"n5",1398.6
"2822","n","5","MinOfDaucuscarota","DipteraMuscidaeDensity",0.0696661829858183,"n5",1398.6
"2823","n","5","MinOfDianthussp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2824","n","5","MinOfEchiumvulgare","DipteraMuscidaeDensity",0.655983995406901,"n5",1398.6
"2825","n","5","MinOfEpilobiumsp","DipteraMuscidaeDensity",0.130624092880659,"n5",1398.6
"2826","n","5","MinOfEuphrasiasp","DipteraMuscidaeDensity",0.704160619115059,"n5",1398.6
"2827","n","5","MinOfEuphorbiacyparissias","DipteraMuscidaeDensity",NA,"n5",1398.6
"2828","n","5","MinOfFragariasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2829","n","5","MinOfGaliumverum","DipteraMuscidaeDensity",0.736081277544561,"n5",1398.6
"2830","n","5","MinOfGaliumsp","DipteraMuscidaeDensity",0.438938420401704,"n5",1398.6
"2831","n","5","MinOfGentianasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2832","n","5","MinOfGentianaverna","DipteraMuscidaeDensity",NA,"n5",1398.6
"2833","n","5","MinOfGeraniumsylvaticum","DipteraMuscidaeDensity",NA,"n5",1398.6
"2834","n","5","MinOfGeraniumpusillum","DipteraMuscidaeDensity",NA,"n5",1398.6
"2835","n","5","MinOfGeraniumsanguineum.","DipteraMuscidaeDensity",NA,"n5",1398.6
"2836","n","5","MinOfGeraniumsp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2837","n","5","MinOfGlobularianudicaulis","DipteraMuscidaeDensity",0.200290275866477,"n5",1398.6
"2838","n","5","MinOfGlobulariacardiflora","DipteraMuscidaeDensity",0.463957426213992,"n5",1398.6
"2839","n","5","MinOfGymnadeniaconopsea","DipteraMuscidaeDensity",NA,"n5",1398.6
"2840","n","5","MinOfHelianthemumnummularium","DipteraMuscidaeDensity",0.410791514373791,"n5",1398.6
"2841","n","5","MinOfHieraciumpilosella","DipteraMuscidaeDensity",0.308583505312486,"n5",1398.6
"2842","n","5","MinOfHippocrepiscomosa","DipteraMuscidaeDensity",NA,"n5",1398.6
"2843","n","5","MinOfHypericumsp","DipteraMuscidaeDensity",0.720474652123247,"n5",1398.6
"2844","n","5","MinOfKnautia.Scabiosa","DipteraMuscidaeDensity",0.624092887984259,"n5",1398.6
"2845","n","5","MinOfLamiumalbum","DipteraMuscidaeDensity",NA,"n5",1398.6
"2846","n","5","MinOfLathyruspratensis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2847","n","5","MinOfLathyrussp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2848","n","5","MinOfLeucanthemumvulgare","DipteraMuscidaeDensity",0.307692307558307,"n5",1398.6
"2849","n","5","MinOfLigustrumvulgare","DipteraMuscidaeDensity",NA,"n5",1398.6
"2850","n","5","MinOfLotuscorniculatus","DipteraMuscidaeDensity",0.600870826974097,"n5",1398.6
"2851","n","5","MinOfLotusmaritimus","DipteraMuscidaeDensity",NA,"n5",1398.6
"2852","n","5","MinOfMaianthemumbifolium","DipteraMuscidaeDensity",NA,"n5",1398.6
"2853","n","5","MinOfMalvaneglecta","DipteraMuscidaeDensity",NA,"n5",1398.6
"2854","n","5","MinOfMedicagolupulina","DipteraMuscidaeDensity",0.486247300710188,"n5",1398.6
"2855","n","5","MinOfMedicagominima","DipteraMuscidaeDensity",NA,"n5",1398.6
"2856","n","5","MinOfMedicagosativa","DipteraMuscidaeDensity",NA,"n5",1398.6
"2857","n","5","MinOfMelampyrumsylvaticum","DipteraMuscidaeDensity",NA,"n5",1398.6
"2858","n","5","MinOfMycelismuralis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2859","n","5","MinOfMyosotessp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2860","n","5","MinOfNeottiaovata","DipteraMuscidaeDensity",NA,"n5",1398.6
"2861","n","5","MinOfOdontitesluteus","DipteraMuscidaeDensity",NA,"n5",1398.6
"2862","n","5","MinOfOnobrychisvicifolia","DipteraMuscidaeDensity",NA,"n5",1398.6
"2863","n","5","MinOfOnonisspinosa","DipteraMuscidaeDensity",0.698226301987245,"n5",1398.6
"2864","n","5","MinOfOphrusapifera","DipteraMuscidaeDensity",NA,"n5",1398.6
"2865","n","5","MinOfOphrusinsectifera","DipteraMuscidaeDensity",NA,"n5",1398.6
"2866","n","5","MinOfOrchismascula","DipteraMuscidaeDensity",NA,"n5",1398.6
"2867","n","5","MinOfOrchisustulata","DipteraMuscidaeDensity",0.130624092880659,"n5",1398.6
"2868","n","5","MinOfOriganumvulgare","DipteraMuscidaeDensity",NA,"n5",1398.6
"2869","n","5","MinOfParnassiapalustris","DipteraMuscidaeDensity",NA,"n5",1398.6
"2870","n","5","MinOfPastinacasativa","DipteraMuscidaeDensity",NA,"n5",1398.6
"2871","n","5","MinOfPeucedanumsp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2872","n","5","MinOfPhyteumaorbiculare","DipteraMuscidaeDensity",NA,"n5",1398.6
"2873","n","5","MinOfPimpinellasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2874","n","5","MinOfPlantagolanceolata","DipteraMuscidaeDensity",0.506876770723475,"n5",1398.6
"2875","n","5","MinOfPlantagomajor","DipteraMuscidaeDensity",NA,"n5",1398.6
"2876","n","5","MinOfPlantagomedia","DipteraMuscidaeDensity",0.632451956986718,"n5",1398.6
"2877","n","5","MinOfPlantherabifolia","DipteraMuscidaeDensity",NA,"n5",1398.6
"2878","n","5","MinOfPlatantherachlorantha","DipteraMuscidaeDensity",NA,"n5",1398.6
"2879","n","5","MinOfPolygalaalpestris","DipteraMuscidaeDensity",NA,"n5",1398.6
"2880","n","5","MinOfPolygalacomosa","DipteraMuscidaeDensity",NA,"n5",1398.6
"2881","n","5","MinOfPolygalavulgaris","DipteraMuscidaeDensity",NA,"n5",1398.6
"2882","n","5","MinOfPolygonumaviculare","DipteraMuscidaeDensity",NA,"n5",1398.6
"2883","n","5","MinOfPotentillaerecta","DipteraMuscidaeDensity",0.656581444482931,"n5",1398.6
"2884","n","5","MinOfPotentillasp","DipteraMuscidaeDensity",0.148040638481947,"n5",1398.6
"2885","n","5","MinOfPrimulaveris","DipteraMuscidaeDensity",NA,"n5",1398.6
"2886","n","5","MinOfPrunellasp","DipteraMuscidaeDensity",0.718142234686813,"n5",1398.6
"2887","n","5","MinOfPulsatillasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2888","n","5","MinOfRanunculussp","DipteraMuscidaeDensity",0.725657151760422,"n5",1398.6
"2889","n","5","MinOfRhinanthusminor","DipteraMuscidaeDensity",NA,"n5",1398.6
"2890","n","5","MinOfResedalutea","DipteraMuscidaeDensity",0.287373004453583,"n5",1398.6
"2891","n","5","MinOfRosasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2892","n","5","MinOfRubussp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2893","n","5","MinOfRumexsp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2894","n","5","MinOfSalviapratensis","DipteraMuscidaeDensity",0.406144169990874,"n5",1398.6
"2895","n","5","MinOfSambucussp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2896","n","5","MinOfSanguisorbaminor","DipteraMuscidaeDensity",NA,"n5",1398.6
"2897","n","5","MinOfSaponariaocymoides.","DipteraMuscidaeDensity",NA,"n5",1398.6
"2898","n","5","MinOfSedumspyellow","DipteraMuscidaeDensity",NA,"n5",1398.6
"2899","n","5","MinOfSedumalbum","DipteraMuscidaeDensity",0.413031222332472,"n5",1398.6
"2900","n","5","MinOfSeneciosp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2901","n","5","MinOfSilenedioica","DipteraMuscidaeDensity",NA,"n5",1398.6
"2902","n","5","MinOfSilenenutans","DipteraMuscidaeDensity",0.48766328032006,"n5",1398.6
"2903","n","5","MinOfSilenevulgaris","DipteraMuscidaeDensity",0.448748185761318,"n5",1398.6
"2904","n","5","MinOfSisymbriumofficinale","DipteraMuscidaeDensity",NA,"n5",1398.6
"2905","n","5","MinOfSolanumdulgamara","DipteraMuscidaeDensity",0.116110304782808,"n5",1398.6
"2906","n","5","MinOfSolidagovirgaurea","DipteraMuscidaeDensity",NA,"n5",1398.6
"2907","n","5","MinOfSpiranthesspiralis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2908","n","5","MinOfStachysofficinalis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2909","n","5","MinOfStachysrecta","DipteraMuscidaeDensity",NA,"n5",1398.6
"2910","n","5","MinOfTaraxacumsp","DipteraMuscidaeDensity",0.117561683534526,"n5",1398.6
"2911","n","5","MinOfTeucriumchamaedris","DipteraMuscidaeDensity",0.607004073423295,"n5",1398.6
"2912","n","5","MinOfTeuriummontanum","DipteraMuscidaeDensity",0.539249429512071,"n5",1398.6
"2913","n","5","MinOfThesiumsp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2914","n","5","MinOfThymussp","DipteraMuscidaeDensity",0.66253369275524,"n5",1398.6
"2915","n","5","MinOfTragopodonpratensis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2916","n","5","MinOfTrifoliumcampestre","DipteraMuscidaeDensity",NA,"n5",1398.6
"2917","n","5","MinOfTrifoliumbadium","DipteraMuscidaeDensity",NA,"n5",1398.6
"2918","n","5","MinOfTrifoliummontana","DipteraMuscidaeDensity",0.654598231764571,"n5",1398.6
"2919","n","5","MinOfTrifoliumpratense","DipteraMuscidaeDensity",0.19336045269707,"n5",1398.6
"2920","n","5","MinOfTrifoliumrepens","DipteraMuscidaeDensity",0.56737063474091,"n5",1398.6
"2921","n","5","MinOfTrolleiseuropaeus","DipteraMuscidaeDensity",NA,"n5",1398.6
"2922","n","5","MinOfUrticadioica","DipteraMuscidaeDensity",NA,"n5",1398.6
"2923","n","5","MinOfVacciniumvitis.idaea","DipteraMuscidaeDensity",NA,"n5",1398.6
"2924","n","5","MinOfValeriana","DipteraMuscidaeDensity",0.0696661829858183,"n5",1398.6
"2925","n","5","MinOfVerbenaofficinalis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2926","n","5","MinOfVeronicachamaedris","DipteraMuscidaeDensity",0.0609579098948406,"n5",1398.6
"2927","n","5","MinOfVeronicaofficinalis","DipteraMuscidaeDensity",NA,"n5",1398.6
"2928","n","5","MinOfVeronicaspicata","DipteraMuscidaeDensity",NA,"n5",1398.6
"2929","n","5","MinOfVeronicateucrium","DipteraMuscidaeDensity",NA,"n5",1398.6
"2930","n","5","MinOfVeronicasp","DipteraMuscidaeDensity",NA,"n5",1398.6
"2931","n","5","MinOfViciacracca","DipteraMuscidaeDensity",NA,"n5",1398.6
"2932","n","5","MinOfViciasepium","DipteraMuscidaeDensity",NA,"n5",1398.6
"2933","n","5","MinOfVincetoxicumhirundinaria","DipteraMuscidaeDensity",NA,"n5",1398.6
