"","Meadow","Site","Species1","Species2","Schoener","MeadowSite","Elevation"
"2621","n","4","MinOfAnthericumramosum","DipteraSyrphidaeDensity",NA,"n4",1420
"2622","n","4","MinOfAnthyllisvulneraria","DipteraSyrphidaeDensity",0.0770547947786216,"n4",1420
"2623","n","4","MinOfApiaceaesp","DipteraSyrphidaeDensity",NA,"n4",1420
"2624","n","4","MinOfArabis.Arabidopsis","DipteraSyrphidaeDensity",0.0770547947786216,"n4",1420
"2625","n","4","MinOfArenaria.Linumym","DipteraSyrphidaeDensity",0.687794562999622,"n4",1420
"2626","n","4","MinOfArnicamontana","DipteraSyrphidaeDensity",NA,"n4",1420
"2627","n","4","MinOfAsperulacynanchica","DipteraSyrphidaeDensity",0.197602739139496,"n4",1420
"2628","n","4","MinOfAsteramellus","DipteraSyrphidaeDensity",NA,"n4",1420
"2629","n","4","MinOfAsterbellidiastrum","DipteraSyrphidaeDensity",NA,"n4",1420
"2630","n","4","MinOfAtrobabelladonna","DipteraSyrphidaeDensity",0.348336593316572,"n4",1420
"2631","n","4","MinOfBellisperennis","DipteraSyrphidaeDensity",0.20547945045943,"n4",1420
"2632","n","4","MinOfBistortavivipara","DipteraSyrphidaeDensity",NA,"n4",1420
"2633","n","4","MinOfBuphthalmumsalicifolium","DipteraSyrphidaeDensity",0,"n4",1420
"2634","n","4","MinOfCarumcarvi","DipteraSyrphidaeDensity",0.217973109509866,"n4",1420
"2635","n","4","MinOfClinopodiumvulgare","DipteraSyrphidaeDensity",0.75662668986509,"n4",1420
"2636","n","4","MinOfCampanulaglomerata","DipteraSyrphidaeDensity",NA,"n4",1420
"2637","n","4","MinOfCampanulasp","DipteraSyrphidaeDensity",0.536244291603989,"n4",1420
"2638","n","4","MinOfCapsellabursa.pastoris","DipteraSyrphidaeDensity",NA,"n4",1420
"2639","n","4","MinOfCarduusdefloratus","DipteraSyrphidaeDensity",0.558038934168795,"n4",1420
"2640","n","4","MinOfCarduusnutans","DipteraSyrphidaeDensity",NA,"n4",1420
"2641","n","4","MinOfCarlinaacaulis","DipteraSyrphidaeDensity",0.136986302589848,"n4",1420
"2642","n","4","MinOfCarlinavulgaris","DipteraSyrphidaeDensity",NA,"n4",1420
"2643","n","4","MinOfCentaureasp","DipteraSyrphidaeDensity",0.736188695411383,"n4",1420
"2644","n","4","MinOfCentauriumsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2645","n","4","MinOfCephalantheralongifolia","DipteraSyrphidaeDensity",NA,"n4",1420
"2646","n","4","MinOfCerastiumsp","DipteraSyrphidaeDensity",0.327910958270656,"n4",1420
"2647","n","4","MinOfChenopodiumsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2648","n","4","MinOfCichoriumintybus","DipteraSyrphidaeDensity",NA,"n4",1420
"2649","n","4","MinOfCirsiumarvense","DipteraSyrphidaeDensity",NA,"n4",1420
"2650","n","4","MinOfCirsiumacaule","DipteraSyrphidaeDensity",0.649976853473718,"n4",1420
"2651","n","4","MinOfCoeglossumviride","DipteraSyrphidaeDensity",NA,"n4",1420
"2652","n","4","MinOfConyzasp","DipteraSyrphidaeDensity",NA,"n4",1420
"2653","n","4","MinOfConvolvulusarvensis","DipteraSyrphidaeDensity",NA,"n4",1420
"2654","n","4","MinOfCrepissp","DipteraSyrphidaeDensity",NA,"n4",1420
"2655","n","4","MinOfCrepissp2","DipteraSyrphidaeDensity",NA,"n4",1420
"2656","n","4","MinOfCrepis.Hieracium","DipteraSyrphidaeDensity",NA,"n4",1420
"2657","n","4","MinOfCrepis.Hieracium.Leontodon","DipteraSyrphidaeDensity",0.733871323203682,"n4",1420
"2658","n","4","MinOfCuscutaeuropaeae","DipteraSyrphidaeDensity",NA,"n4",1420
"2659","n","4","MinOfDaucuscarota","DipteraSyrphidaeDensity",0.599051635550489,"n4",1420
"2660","n","4","MinOfDianthussp","DipteraSyrphidaeDensity",NA,"n4",1420
"2661","n","4","MinOfEchiumvulgare","DipteraSyrphidaeDensity",0.396675858984126,"n4",1420
"2662","n","4","MinOfEpilobiumsp","DipteraSyrphidaeDensity",0.20547945045943,"n4",1420
"2663","n","4","MinOfEuphrasiasp","DipteraSyrphidaeDensity",0.707028702924011,"n4",1420
"2664","n","4","MinOfEuphorbiacyparissias","DipteraSyrphidaeDensity",NA,"n4",1420
"2665","n","4","MinOfFragariasp","DipteraSyrphidaeDensity",NA,"n4",1420
"2666","n","4","MinOfGaliumverum","DipteraSyrphidaeDensity",0.157534246950722,"n4",1420
"2667","n","4","MinOfGaliumsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2668","n","4","MinOfGentianasp","DipteraSyrphidaeDensity",0.136986302589848,"n4",1420
"2669","n","4","MinOfGentianaverna","DipteraSyrphidaeDensity",NA,"n4",1420
"2670","n","4","MinOfGeraniumsylvaticum","DipteraSyrphidaeDensity",NA,"n4",1420
"2671","n","4","MinOfGeraniumpusillum","DipteraSyrphidaeDensity",0.136986302589848,"n4",1420
"2672","n","4","MinOfGeraniumsanguineum.","DipteraSyrphidaeDensity",NA,"n4",1420
"2673","n","4","MinOfGeraniumsp","DipteraSyrphidaeDensity",0.492416831035966,"n4",1420
"2674","n","4","MinOfGlobularianudicaulis","DipteraSyrphidaeDensity",NA,"n4",1420
"2675","n","4","MinOfGlobulariacardiflora","DipteraSyrphidaeDensity",NA,"n4",1420
"2676","n","4","MinOfGymnadeniaconopsea","DipteraSyrphidaeDensity",NA,"n4",1420
"2677","n","4","MinOfHelianthemumnummularium","DipteraSyrphidaeDensity",0.201928438885043,"n4",1420
"2678","n","4","MinOfHieraciumpilosella","DipteraSyrphidaeDensity",0.237730127674528,"n4",1420
"2679","n","4","MinOfHippocrepiscomosa","DipteraSyrphidaeDensity",0.0770547947786216,"n4",1420
"2680","n","4","MinOfHypericumsp","DipteraSyrphidaeDensity",0.705205481704335,"n4",1420
"2681","n","4","MinOfKnautia.Scabiosa","DipteraSyrphidaeDensity",0.58441146773884,"n4",1420
"2682","n","4","MinOfLamiumalbum","DipteraSyrphidaeDensity",0.385142256037564,"n4",1420
"2683","n","4","MinOfLathyruspratensis","DipteraSyrphidaeDensity",0.33093607247283,"n4",1420
"2684","n","4","MinOfLathyrussp","DipteraSyrphidaeDensity",NA,"n4",1420
"2685","n","4","MinOfLeucanthemumvulgare","DipteraSyrphidaeDensity",0.448249617042526,"n4",1420
"2686","n","4","MinOfLigustrumvulgare","DipteraSyrphidaeDensity",NA,"n4",1420
"2687","n","4","MinOfLotuscorniculatus","DipteraSyrphidaeDensity",0.432923946544442,"n4",1420
"2688","n","4","MinOfLotusmaritimus","DipteraSyrphidaeDensity",NA,"n4",1420
"2689","n","4","MinOfMaianthemumbifolium","DipteraSyrphidaeDensity",NA,"n4",1420
"2690","n","4","MinOfMalvaneglecta","DipteraSyrphidaeDensity",NA,"n4",1420
"2691","n","4","MinOfMedicagolupulina","DipteraSyrphidaeDensity",0.284850924232069,"n4",1420
"2692","n","4","MinOfMedicagominima","DipteraSyrphidaeDensity",NA,"n4",1420
"2693","n","4","MinOfMedicagosativa","DipteraSyrphidaeDensity",NA,"n4",1420
"2694","n","4","MinOfMelampyrumsylvaticum","DipteraSyrphidaeDensity",0.128424655680808,"n4",1420
"2695","n","4","MinOfMycelismuralis","DipteraSyrphidaeDensity",0.544446099126448,"n4",1420
"2696","n","4","MinOfMyosotessp","DipteraSyrphidaeDensity",NA,"n4",1420
"2697","n","4","MinOfNeottiaovata","DipteraSyrphidaeDensity",NA,"n4",1420
"2698","n","4","MinOfOdontitesluteus","DipteraSyrphidaeDensity",NA,"n4",1420
"2699","n","4","MinOfOnobrychisvicifolia","DipteraSyrphidaeDensity",NA,"n4",1420
"2700","n","4","MinOfOnonisspinosa","DipteraSyrphidaeDensity",0.620857270331784,"n4",1420
"2701","n","4","MinOfOphrusapifera","DipteraSyrphidaeDensity",NA,"n4",1420
"2702","n","4","MinOfOphrusinsectifera","DipteraSyrphidaeDensity",NA,"n4",1420
"2703","n","4","MinOfOrchismascula","DipteraSyrphidaeDensity",NA,"n4",1420
"2704","n","4","MinOfOrchisustulata","DipteraSyrphidaeDensity",0.43093607247283,"n4",1420
"2705","n","4","MinOfOriganumvulgare","DipteraSyrphidaeDensity",NA,"n4",1420
"2706","n","4","MinOfParnassiapalustris","DipteraSyrphidaeDensity",NA,"n4",1420
"2707","n","4","MinOfPastinacasativa","DipteraSyrphidaeDensity",NA,"n4",1420
"2708","n","4","MinOfPeucedanumsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2709","n","4","MinOfPhyteumaorbiculare","DipteraSyrphidaeDensity",NA,"n4",1420
"2710","n","4","MinOfPimpinellasp","DipteraSyrphidaeDensity",NA,"n4",1420
"2711","n","4","MinOfPlantagolanceolata","DipteraSyrphidaeDensity",0.481841348308676,"n4",1420
"2712","n","4","MinOfPlantagomajor","DipteraSyrphidaeDensity",NA,"n4",1420
"2713","n","4","MinOfPlantagomedia","DipteraSyrphidaeDensity",0.441857491501703,"n4",1420
"2714","n","4","MinOfPlantherabifolia","DipteraSyrphidaeDensity",NA,"n4",1420
"2715","n","4","MinOfPlatantherachlorantha","DipteraSyrphidaeDensity",NA,"n4",1420
"2716","n","4","MinOfPolygalaalpestris","DipteraSyrphidaeDensity",NA,"n4",1420
"2717","n","4","MinOfPolygalacomosa","DipteraSyrphidaeDensity",NA,"n4",1420
"2718","n","4","MinOfPolygalavulgaris","DipteraSyrphidaeDensity",NA,"n4",1420
"2719","n","4","MinOfPolygonumaviculare","DipteraSyrphidaeDensity",NA,"n4",1420
"2720","n","4","MinOfPotentillaerecta","DipteraSyrphidaeDensity",0.325716224272023,"n4",1420
"2721","n","4","MinOfPotentillasp","DipteraSyrphidaeDensity",0.136986302589848,"n4",1420
"2722","n","4","MinOfPrimulaveris","DipteraSyrphidaeDensity",NA,"n4",1420
"2723","n","4","MinOfPrunellasp","DipteraSyrphidaeDensity",0.624189615778727,"n4",1420
"2724","n","4","MinOfPulsatillasp","DipteraSyrphidaeDensity",NA,"n4",1420
"2725","n","4","MinOfRanunculussp","DipteraSyrphidaeDensity",0.518710321649572,"n4",1420
"2726","n","4","MinOfRhinanthusminor","DipteraSyrphidaeDensity",NA,"n4",1420
"2727","n","4","MinOfResedalutea","DipteraSyrphidaeDensity",NA,"n4",1420
"2728","n","4","MinOfRosasp","DipteraSyrphidaeDensity",NA,"n4",1420
"2729","n","4","MinOfRubussp","DipteraSyrphidaeDensity",0.213113038245689,"n4",1420
"2730","n","4","MinOfRumexsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2731","n","4","MinOfSalviapratensis","DipteraSyrphidaeDensity",0.702380952380952,"n4",1420
"2732","n","4","MinOfSambucussp","DipteraSyrphidaeDensity",NA,"n4",1420
"2733","n","4","MinOfSanguisorbaminor","DipteraSyrphidaeDensity",NA,"n4",1420
"2734","n","4","MinOfSaponariaocymoides.","DipteraSyrphidaeDensity",NA,"n4",1420
"2735","n","4","MinOfSedumspyellow","DipteraSyrphidaeDensity",NA,"n4",1420
"2736","n","4","MinOfSedumalbum","DipteraSyrphidaeDensity",NA,"n4",1420
"2737","n","4","MinOfSeneciosp","DipteraSyrphidaeDensity",NA,"n4",1420
"2738","n","4","MinOfSilenedioica","DipteraSyrphidaeDensity",NA,"n4",1420
"2739","n","4","MinOfSilenenutans","DipteraSyrphidaeDensity",0.136986302589848,"n4",1420
"2740","n","4","MinOfSilenevulgaris","DipteraSyrphidaeDensity",0.47142099196172,"n4",1420
"2741","n","4","MinOfSisymbriumofficinale","DipteraSyrphidaeDensity",NA,"n4",1420
"2742","n","4","MinOfSolanumdulgamara","DipteraSyrphidaeDensity",0.0770547947786216,"n4",1420
"2743","n","4","MinOfSolidagovirgaurea","DipteraSyrphidaeDensity",NA,"n4",1420
"2744","n","4","MinOfSpiranthesspiralis","DipteraSyrphidaeDensity",NA,"n4",1420
"2745","n","4","MinOfStachysofficinalis","DipteraSyrphidaeDensity",NA,"n4",1420
"2746","n","4","MinOfStachysrecta","DipteraSyrphidaeDensity",NA,"n4",1420
"2747","n","4","MinOfTaraxacumsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2748","n","4","MinOfTeucriumchamaedris","DipteraSyrphidaeDensity",0.522128558627412,"n4",1420
"2749","n","4","MinOfTeuriummontanum","DipteraSyrphidaeDensity",0.656986302589848,"n4",1420
"2750","n","4","MinOfThesiumsp","DipteraSyrphidaeDensity",NA,"n4",1420
"2751","n","4","MinOfThymussp","DipteraSyrphidaeDensity",0.457602739139496,"n4",1420
"2752","n","4","MinOfTragopodonpratensis","DipteraSyrphidaeDensity",NA,"n4",1420
"2753","n","4","MinOfTrifoliumcampestre","DipteraSyrphidaeDensity",NA,"n4",1420
"2754","n","4","MinOfTrifoliumbadium","DipteraSyrphidaeDensity",NA,"n4",1420
"2755","n","4","MinOfTrifoliummontana","DipteraSyrphidaeDensity",0.506803034059186,"n4",1420
"2756","n","4","MinOfTrifoliumpratense","DipteraSyrphidaeDensity",0.354415620672195,"n4",1420
"2757","n","4","MinOfTrifoliumrepens","DipteraSyrphidaeDensity",0.40360596145506,"n4",1420
"2758","n","4","MinOfTrolleiseuropaeus","DipteraSyrphidaeDensity",NA,"n4",1420
"2759","n","4","MinOfUrticadioica","DipteraSyrphidaeDensity",0.513698629573916,"n4",1420
"2760","n","4","MinOfVacciniumvitis.idaea","DipteraSyrphidaeDensity",NA,"n4",1420
"2761","n","4","MinOfValeriana","DipteraSyrphidaeDensity",NA,"n4",1420
"2762","n","4","MinOfVerbenaofficinalis","DipteraSyrphidaeDensity",NA,"n4",1420
"2763","n","4","MinOfVeronicachamaedris","DipteraSyrphidaeDensity",NA,"n4",1420
"2764","n","4","MinOfVeronicaofficinalis","DipteraSyrphidaeDensity",0.0770547947786218,"n4",1420
"2765","n","4","MinOfVeronicaspicata","DipteraSyrphidaeDensity",NA,"n4",1420
"2766","n","4","MinOfVeronicateucrium","DipteraSyrphidaeDensity",NA,"n4",1420
"2767","n","4","MinOfVeronicasp","DipteraSyrphidaeDensity",NA,"n4",1420
"2768","n","4","MinOfViciacracca","DipteraSyrphidaeDensity",NA,"n4",1420
"2769","n","4","MinOfViciasepium","DipteraSyrphidaeDensity",NA,"n4",1420
"2770","n","4","MinOfVincetoxicumhirundinaria","DipteraSyrphidaeDensity",NA,"n4",1420
"2771","n","4","MinOfViolasp","DipteraSyrphidaeDensity",0.136986302589848,"n4",1420
"2772","n","5","MinOfAchilleamillefolium","DipteraSyrphidaeDensity",0.593428926440321,"n5",1398.6
"2773","n","5","MinOfAcinosalpinus","DipteraSyrphidaeDensity",0.489495814233879,"n5",1398.6
"2774","n","5","MinOfAconitumnapellus","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2775","n","5","MinOfAconitumanthora","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2776","n","5","MinOfAegopodiumpodagraria","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2777","n","5","MinOfAgrimoniaeupatoria","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2778","n","5","MinOfAjugareptans","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2779","n","5","MinOfAjugapyramidalis","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2780","n","5","MinOfAlchemillasp","DipteraSyrphidaeDensity",0.478449793984804,"n5",1398.6
"2781","n","5","MinOfAlliumcarinatum","DipteraSyrphidaeDensity",0.178625953989353,"n5",1398.6
"2782","n","5","MinOfAnacamptispyramidalis","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2783","n","5","MinOfAnemonenarcissiflora","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2784","n","5","MinOfAnthericumramosum","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2785","n","5","MinOfAnthyllisvulneraria","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2786","n","5","MinOfApiaceaesp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2787","n","5","MinOfArabis.Arabidopsis","DipteraSyrphidaeDensity",0.340929499821373,"n5",1398.6
"2788","n","5","MinOfArenaria.Linumym","DipteraSyrphidaeDensity",0.386669495044289,"n5",1398.6
"2789","n","5","MinOfArnicamontana","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2790","n","5","MinOfAsperulacynanchica","DipteraSyrphidaeDensity",0.375081785149192,"n5",1398.6
"2791","n","5","MinOfAsteramellus","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2792","n","5","MinOfAsterbellidiastrum","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2793","n","5","MinOfAtrobabelladonna","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2794","n","5","MinOfBellisperennis","DipteraSyrphidaeDensity",0.40267175322029,"n5",1398.6
"2795","n","5","MinOfBistortavivipara","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2796","n","5","MinOfBuphthalmumsalicifolium","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2797","n","5","MinOfCarumcarvi","DipteraSyrphidaeDensity",0.564929364922487,"n5",1398.6
"2798","n","5","MinOfClinopodiumvulgare","DipteraSyrphidaeDensity",0.575190840608422,"n5",1398.6
"2799","n","5","MinOfCampanulaglomerata","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2800","n","5","MinOfCampanulasp","DipteraSyrphidaeDensity",0.650692202887906,"n5",1398.6
"2801","n","5","MinOfCapsellabursa.pastoris","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2802","n","5","MinOfCarduusdefloratus","DipteraSyrphidaeDensity",0.223282440997844,"n5",1398.6
"2803","n","5","MinOfCarduusnutans","DipteraSyrphidaeDensity",0.585322693697487,"n5",1398.6
"2804","n","5","MinOfCarlinaacaulis","DipteraSyrphidaeDensity",0.289312979972371,"n5",1398.6
"2805","n","5","MinOfCarlinavulgaris","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2806","n","5","MinOfCentaureasp","DipteraSyrphidaeDensity",0.393758478139058,"n5",1398.6
"2807","n","5","MinOfCentauriumsp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2808","n","5","MinOfCephalantheralongifolia","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2809","n","5","MinOfCerastiumsp","DipteraSyrphidaeDensity",0.429389312817986,"n5",1398.6
"2810","n","5","MinOfChenopodiumsp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2811","n","5","MinOfCichoriumintybus","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2812","n","5","MinOfCirsiumarvense","DipteraSyrphidaeDensity",0.446564887951077,"n5",1398.6
"2813","n","5","MinOfCirsiumacaule","DipteraSyrphidaeDensity",0.504324744278485,"n5",1398.6
"2814","n","5","MinOfCoeglossumviride","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2815","n","5","MinOfConyzasp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2816","n","5","MinOfConvolvulusarvensis","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2817","n","5","MinOfCrepissp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2818","n","5","MinOfCrepissp2","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2819","n","5","MinOfCrepis.Hieracium","DipteraSyrphidaeDensity",0.223282440997844,"n5",1398.6
"2820","n","5","MinOfCrepis.Hieracium.Leontodon","DipteraSyrphidaeDensity",0.642041485110156,"n5",1398.6
"2821","n","5","MinOfCuscutaeuropaeae","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2822","n","5","MinOfDaucuscarota","DipteraSyrphidaeDensity",0,"n5",1398.6
"2823","n","5","MinOfDianthussp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2824","n","5","MinOfEchiumvulgare","DipteraSyrphidaeDensity",0.680410564148757,"n5",1398.6
"2825","n","5","MinOfEpilobiumsp","DipteraSyrphidaeDensity",0.178625953989353,"n5",1398.6
"2826","n","5","MinOfEuphrasiasp","DipteraSyrphidaeDensity",0.59378547752367,"n5",1398.6
"2827","n","5","MinOfEuphorbiacyparissias","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2828","n","5","MinOfFragariasp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2829","n","5","MinOfGaliumverum","DipteraSyrphidaeDensity",0.579328246184171,"n5",1398.6
"2830","n","5","MinOfGaliumsp","DipteraSyrphidaeDensity",0.267938933961724,"n5",1398.6
"2831","n","5","MinOfGentianasp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2832","n","5","MinOfGentianaverna","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2833","n","5","MinOfGeraniumsylvaticum","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2834","n","5","MinOfGeraniumpusillum","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2835","n","5","MinOfGeraniumsanguineum.","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2836","n","5","MinOfGeraniumsp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2837","n","5","MinOfGlobularianudicaulis","DipteraSyrphidaeDensity",0.178625953989353,"n5",1398.6
"2838","n","5","MinOfGlobulariacardiflora","DipteraSyrphidaeDensity",0.446564887951077,"n5",1398.6
"2839","n","5","MinOfGymnadeniaconopsea","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2840","n","5","MinOfHelianthemumnummularium","DipteraSyrphidaeDensity",0.478344511594924,"n5",1398.6
"2841","n","5","MinOfHieraciumpilosella","DipteraSyrphidaeDensity",0.229677247597096,"n5",1398.6
"2842","n","5","MinOfHippocrepiscomosa","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2843","n","5","MinOfHypericumsp","DipteraSyrphidaeDensity",0.592293531167157,"n5",1398.6
"2844","n","5","MinOfKnautia.Scabiosa","DipteraSyrphidaeDensity",0.620287728662522,"n5",1398.6
"2845","n","5","MinOfLamiumalbum","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2846","n","5","MinOfLathyruspratensis","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2847","n","5","MinOfLathyrussp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2848","n","5","MinOfLeucanthemumvulgare","DipteraSyrphidaeDensity",0.30267175322029,"n5",1398.6
"2849","n","5","MinOfLigustrumvulgare","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2850","n","5","MinOfLotuscorniculatus","DipteraSyrphidaeDensity",0.731862072760482,"n5",1398.6
"2851","n","5","MinOfLotusmaritimus","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2852","n","5","MinOfMaianthemumbifolium","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2853","n","5","MinOfMalvaneglecta","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2854","n","5","MinOfMedicagolupulina","DipteraSyrphidaeDensity",0.496760377571766,"n5",1398.6
"2855","n","5","MinOfMedicagominima","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2856","n","5","MinOfMedicagosativa","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2857","n","5","MinOfMelampyrumsylvaticum","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2858","n","5","MinOfMycelismuralis","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2859","n","5","MinOfMyosotessp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2860","n","5","MinOfNeottiaovata","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2861","n","5","MinOfOdontitesluteus","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2862","n","5","MinOfOnobrychisvicifolia","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2863","n","5","MinOfOnonisspinosa","DipteraSyrphidaeDensity",0.540666206688996,"n5",1398.6
"2864","n","5","MinOfOphrusapifera","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2865","n","5","MinOfOphrusinsectifera","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2866","n","5","MinOfOrchismascula","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2867","n","5","MinOfOrchisustulata","DipteraSyrphidaeDensity",0.178625953989353,"n5",1398.6
"2868","n","5","MinOfOriganumvulgare","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2869","n","5","MinOfParnassiapalustris","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2870","n","5","MinOfPastinacasativa","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2871","n","5","MinOfPeucedanumsp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2872","n","5","MinOfPhyteumaorbiculare","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2873","n","5","MinOfPimpinellasp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2874","n","5","MinOfPlantagolanceolata","DipteraSyrphidaeDensity",0.617063725128999,"n5",1398.6
"2875","n","5","MinOfPlantagomajor","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2876","n","5","MinOfPlantagomedia","DipteraSyrphidaeDensity",0.593528667459619,"n5",1398.6
"2877","n","5","MinOfPlantherabifolia","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2878","n","5","MinOfPlatantherachlorantha","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2879","n","5","MinOfPolygalaalpestris","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2880","n","5","MinOfPolygalacomosa","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2881","n","5","MinOfPolygalavulgaris","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2882","n","5","MinOfPolygonumaviculare","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2883","n","5","MinOfPotentillaerecta","DipteraSyrphidaeDensity",0.601425088282637,"n5",1398.6
"2884","n","5","MinOfPotentillasp","DipteraSyrphidaeDensity",0.0893129799723711,"n5",1398.6
"2885","n","5","MinOfPrimulaveris","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2886","n","5","MinOfPrunellasp","DipteraSyrphidaeDensity",0.685368959457023,"n5",1398.6
"2887","n","5","MinOfPulsatillasp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2888","n","5","MinOfRanunculussp","DipteraSyrphidaeDensity",0.729304494839505,"n5",1398.6
"2889","n","5","MinOfRhinanthusminor","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2890","n","5","MinOfResedalutea","DipteraSyrphidaeDensity",0.223282440997844,"n5",1398.6
"2891","n","5","MinOfRosasp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2892","n","5","MinOfRubussp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2893","n","5","MinOfRumexsp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2894","n","5","MinOfSalviapratensis","DipteraSyrphidaeDensity",0.579474130200928,"n5",1398.6
"2895","n","5","MinOfSambucussp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2896","n","5","MinOfSanguisorbaminor","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2897","n","5","MinOfSaponariaocymoides.","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2898","n","5","MinOfSedumspyellow","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2899","n","5","MinOfSedumalbum","DipteraSyrphidaeDensity",0.606781903212946,"n5",1398.6
"2900","n","5","MinOfSeneciosp","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2901","n","5","MinOfSilenedioica","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2902","n","5","MinOfSilenenutans","DipteraSyrphidaeDensity",0.395696234101292,"n5",1398.6
"2903","n","5","MinOfSilenevulgaris","DipteraSyrphidaeDensity",0.482251907978706,"n5",1398.6
"2904","n","5","MinOfSisymbriumofficinale","DipteraSyrphidaeDensity",NA,"n5",1398.6
"2905","n","5","MinOfSolanumdulgamara","DipteraSyrphidaeDensity",0.0793893122224468,"n5",1398.6
