Meadow,Site,Elevation,Species1,Species2,Schoener
n,1,1390.3,Carlina vulgaris,ZDensityColeopteraTOTAL,
n,1,1390.3,Centaurium sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Chenopodium sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Cichorium intybus,ZDensityColeopteraTOTAL,
n,1,1390.3,Coeglossum viride,ZDensityColeopteraTOTAL,
n,1,1390.3,Convolvulus arvensis,ZDensityColeopteraTOTAL,
n,1,1390.3,Conyza sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Crepis sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Cuscuta europaeae,ZDensityColeopteraTOTAL,
n,1,1390.3,Dianthus sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Epilobium sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Gentiana sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Gentiana verna,ZDensityColeopteraTOTAL,
n,1,1390.3,Geranium pusillum,ZDensityColeopteraTOTAL,
n,1,1390.3,Geranium sanguineum?,ZDensityColeopteraTOTAL,
n,1,1390.3,Geranium sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Globularia cardiflora,ZDensityColeopteraTOTAL,
n,1,1390.3,Globularia nudicaulis,ZDensityColeopteraTOTAL,
n,1,1390.3,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
n,1,1390.3,Lamium album,ZDensityColeopteraTOTAL,
n,1,1390.3,Lathyrus sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Ligustrum vulgare,ZDensityColeopteraTOTAL,
n,1,1390.3,Lotus maritimus,ZDensityColeopteraTOTAL,
n,1,1390.3,Malva neglecta,ZDensityColeopteraTOTAL,
n,1,1390.3,Medicago minima,ZDensityColeopteraTOTAL,
n,1,1390.3,Medicago sativa,ZDensityColeopteraTOTAL,
n,1,1390.3,Melampyrum sylvaticum,ZDensityColeopteraTOTAL,
n,1,1390.3,Mycelis muralis,ZDensityColeopteraTOTAL,
n,1,1390.3,Myosotes sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Odontites luteus,ZDensityColeopteraTOTAL,
n,1,1390.3,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
n,1,1390.3,Ophrus apifera,ZDensityColeopteraTOTAL,
n,1,1390.3,Ophrus insectifera,ZDensityColeopteraTOTAL,
n,1,1390.3,Orchis mascula,ZDensityColeopteraTOTAL,
n,1,1390.3,Origanum vulgare,ZDensityColeopteraTOTAL,
n,1,1390.3,Parnassia palustris,ZDensityColeopteraTOTAL,
n,1,1390.3,Pastinaca sativa,ZDensityColeopteraTOTAL,
n,1,1390.3,Phyteuma orbiculare,ZDensityColeopteraTOTAL,
n,1,1390.3,Pimpinella sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Plantago major,ZDensityColeopteraTOTAL,
n,1,1390.3,Planthera bifolia,ZDensityColeopteraTOTAL,
n,1,1390.3,Platanthera chlorantha,ZDensityColeopteraTOTAL,
n,1,1390.3,Polygala comosa,ZDensityColeopteraTOTAL,
n,1,1390.3,Polygala vulgaris,ZDensityColeopteraTOTAL,
n,1,1390.3,Polygonum aviculare,ZDensityColeopteraTOTAL,
n,1,1390.3,Primula veris,ZDensityColeopteraTOTAL,
n,1,1390.3,Pulsatilla sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Reseda lutea,ZDensityColeopteraTOTAL,
n,1,1390.3,Rhinanthus minor,ZDensityColeopteraTOTAL,
n,1,1390.3,Rosa sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Rumex sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Salvia pratensis,ZDensityColeopteraTOTAL,
n,1,1390.3,Sambucus sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Sanguisorba minor,ZDensityColeopteraTOTAL,
n,1,1390.3,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
n,1,1390.3,Sedum album,ZDensityColeopteraTOTAL,
n,1,1390.3,Sedum sp# yellow,ZDensityColeopteraTOTAL,
n,1,1390.3,Senecio sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Silene dioica,ZDensityColeopteraTOTAL,
n,1,1390.3,Sisymbrium officinale,ZDensityColeopteraTOTAL,
n,1,1390.3,Solanum dulgamara,ZDensityColeopteraTOTAL,
n,1,1390.3,Solidago virgaurea,ZDensityColeopteraTOTAL,
n,1,1390.3,Spiranthes spiralis,ZDensityColeopteraTOTAL,
n,1,1390.3,Stachys officinalis,ZDensityColeopteraTOTAL,
n,1,1390.3,Stachys recta,ZDensityColeopteraTOTAL,
n,1,1390.3,Taraxacum sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Thesium sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Tragopodon pratensis,ZDensityColeopteraTOTAL,
n,1,1390.3,Trifolium badium,ZDensityColeopteraTOTAL,
n,1,1390.3,Trifolium campestre,ZDensityColeopteraTOTAL,
n,1,1390.3,Trolleis europaeus,ZDensityColeopteraTOTAL,
n,1,1390.3,Urtica dioica,ZDensityColeopteraTOTAL,
n,1,1390.3,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
n,1,1390.3,Valeriana,ZDensityColeopteraTOTAL,
n,1,1390.3,Verbena officinalis,ZDensityColeopteraTOTAL,
n,1,1390.3,Veronica officinalis,ZDensityColeopteraTOTAL,
n,1,1390.3,Veronica sp#,ZDensityColeopteraTOTAL,
n,1,1390.3,Veronica spicata,ZDensityColeopteraTOTAL,
n,1,1390.3,Vicia sepium,ZDensityColeopteraTOTAL,
n,1,1390.3,Vincetoxicum hirundinaria,ZDensityColeopteraTOTAL,
n,1,1390.3,Viola sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Aconitum anthora,ZDensityColeopteraTOTAL,
n,2,1405.5,Aconitum napellus,ZDensityColeopteraTOTAL,
n,2,1405.5,Agrimonia eupatoria,ZDensityColeopteraTOTAL,
n,2,1405.5,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
n,2,1405.5,Allium carinatum,ZDensityColeopteraTOTAL,
n,2,1405.5,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
n,2,1405.5,Anemone narcissiflora,ZDensityColeopteraTOTAL,
n,2,1405.5,Anthericum ramosum,ZDensityColeopteraTOTAL,
n,2,1405.5,Anthyllis vulneraria,ZDensityColeopteraTOTAL,
n,2,1405.5,Arnica montana,ZDensityColeopteraTOTAL,
n,2,1405.5,Aster amellus,ZDensityColeopteraTOTAL,
n,2,1405.5,Aster bellidiastrum,ZDensityColeopteraTOTAL,
n,2,1405.5,Atroba belladonna,ZDensityColeopteraTOTAL,
n,2,1405.5,Buphthalmum salicifolium,ZDensityColeopteraTOTAL,
n,2,1405.5,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
n,2,1405.5,Carduus nutans,ZDensityColeopteraTOTAL,
n,2,1405.5,Carlina vulgaris,ZDensityColeopteraTOTAL,
n,2,1405.5,Centaurium sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
n,2,1405.5,Chenopodium sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Cichorium intybus,ZDensityColeopteraTOTAL,
n,2,1405.5,Coeglossum viride,ZDensityColeopteraTOTAL,
n,2,1405.5,Convolvulus arvensis,ZDensityColeopteraTOTAL,
n,2,1405.5,Conyza sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Crepis sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Crepis sp# 2,ZDensityColeopteraTOTAL,
n,2,1405.5,Cuscuta europaeae,ZDensityColeopteraTOTAL,
n,2,1405.5,Dianthus sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Epilobium sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Galium sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Gentiana sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Gentiana verna,ZDensityColeopteraTOTAL,
n,2,1405.5,Geranium pusillum,ZDensityColeopteraTOTAL,
n,2,1405.5,Geranium sanguineum?,ZDensityColeopteraTOTAL,
n,2,1405.5,Geranium sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Globularia cardiflora,ZDensityColeopteraTOTAL,
n,2,1405.5,Globularia nudicaulis,ZDensityColeopteraTOTAL,
n,2,1405.5,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
n,2,1405.5,Lamium album,ZDensityColeopteraTOTAL,
n,2,1405.5,Lathyrus sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Ligustrum vulgare,ZDensityColeopteraTOTAL,
n,2,1405.5,Lotus maritimus,ZDensityColeopteraTOTAL,
n,2,1405.5,Maianthemum bifolium,ZDensityColeopteraTOTAL,
n,2,1405.5,Malva neglecta,ZDensityColeopteraTOTAL,
n,2,1405.5,Medicago minima,ZDensityColeopteraTOTAL,
n,2,1405.5,Medicago sativa,ZDensityColeopteraTOTAL,
n,2,1405.5,Melampyrum sylvaticum,ZDensityColeopteraTOTAL,
n,2,1405.5,Mycelis muralis,ZDensityColeopteraTOTAL,
n,2,1405.5,Odontites luteus,ZDensityColeopteraTOTAL,
n,2,1405.5,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
n,2,1405.5,Ononis spinosa,ZDensityColeopteraTOTAL,
n,2,1405.5,Ophrus apifera,ZDensityColeopteraTOTAL,
n,2,1405.5,Ophrus insectifera,ZDensityColeopteraTOTAL,
n,2,1405.5,Orchis mascula,ZDensityColeopteraTOTAL,
n,2,1405.5,Orchis ustulata,ZDensityColeopteraTOTAL,
n,2,1405.5,Origanum vulgare,ZDensityColeopteraTOTAL,
n,2,1405.5,Parnassia palustris,ZDensityColeopteraTOTAL,
n,2,1405.5,Pastinaca sativa,ZDensityColeopteraTOTAL,
n,2,1405.5,Pimpinella sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Plantago major,ZDensityColeopteraTOTAL,
n,2,1405.5,Planthera bifolia,ZDensityColeopteraTOTAL,
n,2,1405.5,Platanthera chlorantha,ZDensityColeopteraTOTAL,
n,2,1405.5,Polygala comosa,ZDensityColeopteraTOTAL,
n,2,1405.5,Polygala vulgaris,ZDensityColeopteraTOTAL,
n,2,1405.5,Primula veris,ZDensityColeopteraTOTAL,
n,2,1405.5,Pulsatilla sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Rhinanthus minor,ZDensityColeopteraTOTAL,
n,2,1405.5,Rosa sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Rubus sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Rumex sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Sambucus sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Sanguisorba minor,ZDensityColeopteraTOTAL,
n,2,1405.5,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
n,2,1405.5,Sedum sp# yellow,ZDensityColeopteraTOTAL,
n,2,1405.5,Senecio sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Sisymbrium officinale,ZDensityColeopteraTOTAL,
n,2,1405.5,Solanum dulgamara,ZDensityColeopteraTOTAL,
n,2,1405.5,Solidago virgaurea,ZDensityColeopteraTOTAL,
n,2,1405.5,Spiranthes spiralis,ZDensityColeopteraTOTAL,
n,2,1405.5,Stachys officinalis,ZDensityColeopteraTOTAL,
n,2,1405.5,Stachys recta,ZDensityColeopteraTOTAL,
n,2,1405.5,Teurium montanum,ZDensityColeopteraTOTAL,
n,2,1405.5,Thesium sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Tragopodon pratensis,ZDensityColeopteraTOTAL,
n,2,1405.5,Trifolium badium,ZDensityColeopteraTOTAL,
n,2,1405.5,Trifolium campestre,ZDensityColeopteraTOTAL,
n,2,1405.5,Trolleis europaeus,ZDensityColeopteraTOTAL,
n,2,1405.5,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
n,2,1405.5,Valeriana,ZDensityColeopteraTOTAL,
n,2,1405.5,Verbena officinalis,ZDensityColeopteraTOTAL,
n,2,1405.5,Veronica officinalis,ZDensityColeopteraTOTAL,
n,2,1405.5,Veronica sp#,ZDensityColeopteraTOTAL,
n,2,1405.5,Veronica spicata,ZDensityColeopteraTOTAL,
n,2,1405.5,Vincetoxicum hirundinaria,ZDensityColeopteraTOTAL,
n,2,1405.5,Viola sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Aconitum anthora,ZDensityColeopteraTOTAL,
n,3,1407.7,Aconitum napellus,ZDensityColeopteraTOTAL,
n,3,1407.7,Aegopodium podagraria,ZDensityColeopteraTOTAL,
n,3,1407.7,Agrimonia eupatoria,ZDensityColeopteraTOTAL,
n,3,1407.7,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
n,3,1407.7,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
n,3,1407.7,Anemone narcissiflora,ZDensityColeopteraTOTAL,
n,3,1407.7,Anthericum ramosum,ZDensityColeopteraTOTAL,
n,3,1407.7,Anthyllis vulneraria,ZDensityColeopteraTOTAL,
n,3,1407.7,Arnica montana,ZDensityColeopteraTOTAL,
n,3,1407.7,Aster amellus,ZDensityColeopteraTOTAL,
n,3,1407.7,Aster bellidiastrum,ZDensityColeopteraTOTAL,
n,3,1407.7,Atroba belladonna,ZDensityColeopteraTOTAL,
n,3,1407.7,Buphthalmum salicifolium,ZDensityColeopteraTOTAL,
n,3,1407.7,Campanula glomerata,ZDensityColeopteraTOTAL,
n,3,1407.7,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
n,3,1407.7,Carduus nutans,ZDensityColeopteraTOTAL,
n,3,1407.7,Carlina acaulis,ZDensityColeopteraTOTAL,
n,3,1407.7,Carlina vulgaris,ZDensityColeopteraTOTAL,
n,3,1407.7,Centaurium sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
n,3,1407.7,Chenopodium sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Cichorium intybus,ZDensityColeopteraTOTAL,
n,3,1407.7,Coeglossum viride,ZDensityColeopteraTOTAL,
n,3,1407.7,Convolvulus arvensis,ZDensityColeopteraTOTAL,
n,3,1407.7,Conyza sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Crepis sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Crepis sp# 2,ZDensityColeopteraTOTAL,
n,3,1407.7,Cuscuta europaeae,ZDensityColeopteraTOTAL,
n,3,1407.7,Daucus carota,ZDensityColeopteraTOTAL,
n,3,1407.7,Dianthus sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Epilobium sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Euphorbia cyparissias,ZDensityColeopteraTOTAL,
n,3,1407.7,Gentiana verna,ZDensityColeopteraTOTAL,
n,3,1407.7,Geranium pusillum,ZDensityColeopteraTOTAL,
n,3,1407.7,Geranium sanguineum?,ZDensityColeopteraTOTAL,
n,3,1407.7,Geranium sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Globularia cardiflora,ZDensityColeopteraTOTAL,
n,3,1407.7,Globularia nudicaulis,ZDensityColeopteraTOTAL,
n,3,1407.7,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
n,3,1407.7,Lamium album,ZDensityColeopteraTOTAL,
n,3,1407.7,Lathyrus pratensis,ZDensityColeopteraTOTAL,
n,3,1407.7,Lathyrus sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Ligustrum vulgare,ZDensityColeopteraTOTAL,
n,3,1407.7,Lotus maritimus,ZDensityColeopteraTOTAL,
n,3,1407.7,Maianthemum bifolium,ZDensityColeopteraTOTAL,
n,3,1407.7,Malva neglecta,ZDensityColeopteraTOTAL,
n,3,1407.7,Medicago minima,ZDensityColeopteraTOTAL,
n,3,1407.7,Medicago sativa,ZDensityColeopteraTOTAL,
n,3,1407.7,Melampyrum sylvaticum,ZDensityColeopteraTOTAL,
n,3,1407.7,Mycelis muralis,ZDensityColeopteraTOTAL,
n,3,1407.7,Neottia ovata,ZDensityColeopteraTOTAL,
n,3,1407.7,Odontites luteus,ZDensityColeopteraTOTAL,
n,3,1407.7,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
n,3,1407.7,Ophrus apifera,ZDensityColeopteraTOTAL,
n,3,1407.7,Ophrus insectifera,ZDensityColeopteraTOTAL,
n,3,1407.7,Orchis mascula,ZDensityColeopteraTOTAL,
n,3,1407.7,Orchis ustulata,ZDensityColeopteraTOTAL,
n,3,1407.7,Origanum vulgare,ZDensityColeopteraTOTAL,
n,3,1407.7,Parnassia palustris,ZDensityColeopteraTOTAL,
n,3,1407.7,Pastinaca sativa,ZDensityColeopteraTOTAL,
n,3,1407.7,Peucedanum sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Plantago major,ZDensityColeopteraTOTAL,
n,3,1407.7,Planthera bifolia,ZDensityColeopteraTOTAL,
n,3,1407.7,Platanthera chlorantha,ZDensityColeopteraTOTAL,
n,3,1407.7,Polygala comosa,ZDensityColeopteraTOTAL,
n,3,1407.7,Polygala vulgaris,ZDensityColeopteraTOTAL,
n,3,1407.7,Polygonum aviculare,ZDensityColeopteraTOTAL,
n,3,1407.7,Primula veris,ZDensityColeopteraTOTAL,
n,3,1407.7,Pulsatilla sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Reseda lutea,ZDensityColeopteraTOTAL,
n,3,1407.7,Rhinanthus minor,ZDensityColeopteraTOTAL,
n,3,1407.7,Rosa sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Rubus sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Sambucus sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Sanguisorba minor,ZDensityColeopteraTOTAL,
n,3,1407.7,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
n,3,1407.7,Sedum sp# yellow,ZDensityColeopteraTOTAL,
n,3,1407.7,Senecio sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Silene dioica,ZDensityColeopteraTOTAL,
n,3,1407.7,Sisymbrium officinale,ZDensityColeopteraTOTAL,
n,3,1407.7,Solanum dulgamara,ZDensityColeopteraTOTAL,
n,3,1407.7,Solidago virgaurea,ZDensityColeopteraTOTAL,
n,3,1407.7,Spiranthes spiralis,ZDensityColeopteraTOTAL,
n,3,1407.7,Stachys officinalis,ZDensityColeopteraTOTAL,
n,3,1407.7,Stachys recta,ZDensityColeopteraTOTAL,
n,3,1407.7,Teurium montanum,ZDensityColeopteraTOTAL,
n,3,1407.7,Thesium sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Trifolium badium,ZDensityColeopteraTOTAL,
n,3,1407.7,Trifolium campestre,ZDensityColeopteraTOTAL,
n,3,1407.7,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
n,3,1407.7,Valeriana,ZDensityColeopteraTOTAL,
n,3,1407.7,Verbena officinalis,ZDensityColeopteraTOTAL,
n,3,1407.7,Veronica sp#,ZDensityColeopteraTOTAL,
n,3,1407.7,Veronica spicata,ZDensityColeopteraTOTAL,
n,3,1407.7,Vicia cracca,ZDensityColeopteraTOTAL,
n,3,1407.7,Vicia sepium,ZDensityColeopteraTOTAL,
n,3,1407.7,Vincetoxicum hirundinaria,ZDensityColeopteraTOTAL,
n,3,1407.7,Viola sp#,ZDensityColeopteraTOTAL,
n,4,1420,Aconitum anthora,ZDensityColeopteraTOTAL,
n,4,1420,Aconitum napellus,ZDensityColeopteraTOTAL,
n,4,1420,Agrimonia eupatoria,ZDensityColeopteraTOTAL,
n,4,1420,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
n,4,1420,Allium carinatum,ZDensityColeopteraTOTAL,
n,4,1420,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
n,4,1420,Anemone narcissiflora,ZDensityColeopteraTOTAL,
n,4,1420,Anthericum ramosum,ZDensityColeopteraTOTAL,
n,4,1420,Apiaceae sp#,ZDensityColeopteraTOTAL,
n,4,1420,Arnica montana,ZDensityColeopteraTOTAL,
n,4,1420,Aster amellus,ZDensityColeopteraTOTAL,
n,4,1420,Aster bellidiastrum,ZDensityColeopteraTOTAL,
n,4,1420,Bistorta vivipara,ZDensityColeopteraTOTAL,
n,4,1420,Campanula glomerata,ZDensityColeopteraTOTAL,
n,4,1420,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
n,4,1420,Carduus nutans,ZDensityColeopteraTOTAL,
n,4,1420,Carlina vulgaris,ZDensityColeopteraTOTAL,
n,4,1420,Centaurium sp#,ZDensityColeopteraTOTAL,
n,4,1420,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
n,4,1420,Chenopodium sp#,ZDensityColeopteraTOTAL,
n,4,1420,Cichorium intybus,ZDensityColeopteraTOTAL,
n,4,1420,Cirsium arvense,ZDensityColeopteraTOTAL,
n,4,1420,Coeglossum viride,ZDensityColeopteraTOTAL,
n,4,1420,Convolvulus arvensis,ZDensityColeopteraTOTAL,
n,4,1420,Conyza sp#,ZDensityColeopteraTOTAL,
n,4,1420,Crepis sp#,ZDensityColeopteraTOTAL,
n,4,1420,Crepis sp# 2,ZDensityColeopteraTOTAL,
n,4,1420,Crepis/Hieracium,ZDensityColeopteraTOTAL,
n,4,1420,Cuscuta europaeae,ZDensityColeopteraTOTAL,
n,4,1420,Dianthus sp#,ZDensityColeopteraTOTAL,
n,4,1420,Euphorbia cyparissias,ZDensityColeopteraTOTAL,
n,4,1420,Fragaria sp#,ZDensityColeopteraTOTAL,
n,4,1420,Galium sp#,ZDensityColeopteraTOTAL,
n,4,1420,Gentiana verna,ZDensityColeopteraTOTAL,
n,4,1420,Geranium sanguineum?,ZDensityColeopteraTOTAL,
n,4,1420,Geranium sylvaticum,ZDensityColeopteraTOTAL,
n,4,1420,Globularia cardiflora,ZDensityColeopteraTOTAL,
n,4,1420,Globularia nudicaulis,ZDensityColeopteraTOTAL,
n,4,1420,Lathyrus sp#,ZDensityColeopteraTOTAL,
n,4,1420,Ligustrum vulgare,ZDensityColeopteraTOTAL,
n,4,1420,Lotus maritimus,ZDensityColeopteraTOTAL,
n,4,1420,Maianthemum bifolium,ZDensityColeopteraTOTAL,
n,4,1420,Malva neglecta,ZDensityColeopteraTOTAL,
n,4,1420,Medicago minima,ZDensityColeopteraTOTAL,
n,4,1420,Medicago sativa,ZDensityColeopteraTOTAL,
n,4,1420,Neottia ovata,ZDensityColeopteraTOTAL,
n,4,1420,Odontites luteus,ZDensityColeopteraTOTAL,
n,4,1420,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
n,4,1420,Ophrus apifera,ZDensityColeopteraTOTAL,
n,4,1420,Ophrus insectifera,ZDensityColeopteraTOTAL,
n,4,1420,Orchis mascula,ZDensityColeopteraTOTAL,
n,4,1420,Origanum vulgare,ZDensityColeopteraTOTAL,
n,4,1420,Parnassia palustris,ZDensityColeopteraTOTAL,
n,4,1420,Pastinaca sativa,ZDensityColeopteraTOTAL,
n,4,1420,Peucedanum sp#,ZDensityColeopteraTOTAL,
n,4,1420,Pimpinella sp#,ZDensityColeopteraTOTAL,
n,4,1420,Plantago major,ZDensityColeopteraTOTAL,
n,4,1420,Planthera bifolia,ZDensityColeopteraTOTAL,
n,4,1420,Platanthera chlorantha,ZDensityColeopteraTOTAL,
n,4,1420,Polygala comosa,ZDensityColeopteraTOTAL,
n,4,1420,Polygala vulgaris,ZDensityColeopteraTOTAL,
n,4,1420,Polygonum aviculare,ZDensityColeopteraTOTAL,
n,4,1420,Primula veris,ZDensityColeopteraTOTAL,
n,4,1420,Pulsatilla sp#,ZDensityColeopteraTOTAL,
n,4,1420,Reseda lutea,ZDensityColeopteraTOTAL,
n,4,1420,Rhinanthus minor,ZDensityColeopteraTOTAL,
n,4,1420,Rosa sp#,ZDensityColeopteraTOTAL,
n,4,1420,Rumex sp#,ZDensityColeopteraTOTAL,
n,4,1420,Sambucus sp#,ZDensityColeopteraTOTAL,
n,4,1420,Sanguisorba minor,ZDensityColeopteraTOTAL,
n,4,1420,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
n,4,1420,Sedum album,ZDensityColeopteraTOTAL,
n,4,1420,Sedum sp# yellow,ZDensityColeopteraTOTAL,
n,4,1420,Senecio sp#,ZDensityColeopteraTOTAL,
n,4,1420,Silene dioica,ZDensityColeopteraTOTAL,
n,4,1420,Sisymbrium officinale,ZDensityColeopteraTOTAL,
n,4,1420,Solidago virgaurea,ZDensityColeopteraTOTAL,
n,4,1420,Spiranthes spiralis,ZDensityColeopteraTOTAL,
n,4,1420,Stachys officinalis,ZDensityColeopteraTOTAL,
n,4,1420,Stachys recta,ZDensityColeopteraTOTAL,
n,4,1420,Taraxacum sp#,ZDensityColeopteraTOTAL,
n,4,1420,Thesium sp#,ZDensityColeopteraTOTAL,
n,4,1420,Tragopodon pratensis,ZDensityColeopteraTOTAL,
n,4,1420,Trifolium badium,ZDensityColeopteraTOTAL,
n,4,1420,Trifolium campestre,ZDensityColeopteraTOTAL,
n,4,1420,Trolleis europaeus,ZDensityColeopteraTOTAL,
n,4,1420,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
n,4,1420,Valeriana,ZDensityColeopteraTOTAL,
n,4,1420,Verbena officinalis,ZDensityColeopteraTOTAL,
n,4,1420,Veronica chamaedris,ZDensityColeopteraTOTAL,
n,4,1420,Veronica sp#,ZDensityColeopteraTOTAL,
n,4,1420,Veronica spicata,ZDensityColeopteraTOTAL,
n,4,1420,Veronica teucrium,ZDensityColeopteraTOTAL,
n,4,1420,Vicia cracca,ZDensityColeopteraTOTAL,
n,4,1420,Vicia sepium,ZDensityColeopteraTOTAL,
n,4,1420,Vincetoxicum hirundinaria,ZDensityColeopteraTOTAL,
n,5,1398.6,Aconitum anthora,ZDensityColeopteraTOTAL,
n,5,1398.6,Aconitum napellus,ZDensityColeopteraTOTAL,
n,5,1398.6,Aegopodium podagraria,ZDensityColeopteraTOTAL,
n,5,1398.6,Agrimonia eupatoria,ZDensityColeopteraTOTAL,
n,5,1398.6,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
n,5,1398.6,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
n,5,1398.6,Anemone narcissiflora,ZDensityColeopteraTOTAL,
n,5,1398.6,Anthericum ramosum,ZDensityColeopteraTOTAL,
n,5,1398.6,Anthyllis vulneraria,ZDensityColeopteraTOTAL,
n,5,1398.6,Apiaceae sp#,ZDensityColeopteraTOTAL,
n,5,1398.6,Arnica montana,ZDensityColeopteraTOTAL,
n,5,1398.6,Aster amellus,ZDensityColeopteraTOTAL,
n,5,1398.6,Aster bellidiastrum,ZDensityColeopteraTOTAL,
n,5,1398.6,Atroba belladonna,ZDensityColeopteraTOTAL,
n,5,1398.6,Bistorta vivipara,ZDensityColeopteraTOTAL,
n,5,1398.6,Buphthalmum salicifolium,ZDensityColeopteraTOTAL,
n,5,1398.6,Campanula glomerata,ZDensityColeopteraTOTAL,
n,5,1398.6,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
n,5,1398.6,Carlina vulgaris,ZDensityColeopteraTOTAL,
n,5,1398.6,Centaurium sp#,ZDensityColeopteraTOTAL,
n,5,1398.6,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
n,5,1398.6,Chenopodium sp#,ZDensityColeopteraTOTAL,
n,5,1398.6,Cichorium intybus,ZDensityColeopteraTOTAL,
n,5,1398.6,Coeglossum viride,ZDensityColeopteraTOTAL,
n,5,1398.6,Convolvulus arvensis,ZDensityColeopteraTOTAL,
n,5,1398.6,Conyza sp#,ZDensityColeopteraTOTAL,
n,5,1398.6,Crepis sp#,ZDensityColeopteraTOTAL,
n,5,1398.6,Crepis sp# 2,ZDensityColeopteraTOTAL,
