ID,Meadow,Site,MS,Elevation,Species1,Species2,Schoener,ColeopteraVsPlants
588291,n,1,n1,1390.3,ProportionVicia sepium,ProportionZDensityColeopteraTOTAL,,x
588292,n,1,n1,1390.3,ProportionVincetoxicum hirundinaria,ProportionZDensityColeopteraTOTAL,,x
588293,n,1,n1,1390.3,ProportionViola sp#,ProportionZDensityColeopteraTOTAL,,x
630569,n,2,n2,1405.5,ProportionAconitum anthora,ProportionZDensityColeopteraTOTAL,,x
630570,n,2,n2,1405.5,ProportionAconitum napellus,ProportionZDensityColeopteraTOTAL,,x
630572,n,2,n2,1405.5,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,,x
630573,n,2,n2,1405.5,ProportionAjuga pyramidalis,ProportionZDensityColeopteraTOTAL,,x
630576,n,2,n2,1405.5,ProportionAllium carinatum,ProportionZDensityColeopteraTOTAL,,x
630577,n,2,n2,1405.5,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,,x
630578,n,2,n2,1405.5,ProportionAnemone narcissiflora,ProportionZDensityColeopteraTOTAL,,x
630579,n,2,n2,1405.5,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,,x
630580,n,2,n2,1405.5,ProportionAnthyllis vulneraria,ProportionZDensityColeopteraTOTAL,,x
630584,n,2,n2,1405.5,ProportionArnica montana,ProportionZDensityColeopteraTOTAL,,x
630586,n,2,n2,1405.5,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,,x
630587,n,2,n2,1405.5,ProportionAster bellidiastrum,ProportionZDensityColeopteraTOTAL,,x
630588,n,2,n2,1405.5,ProportionAtroba belladonna,ProportionZDensityColeopteraTOTAL,,x
630591,n,2,n2,1405.5,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,,x
630594,n,2,n2,1405.5,ProportionCapsella bursa-pastoris,ProportionZDensityColeopteraTOTAL,,x
630596,n,2,n2,1405.5,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,,x
630598,n,2,n2,1405.5,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,,x
630601,n,2,n2,1405.5,ProportionCentaurium sp#,ProportionZDensityColeopteraTOTAL,,x
630602,n,2,n2,1405.5,ProportionCephalanthera longifolia,ProportionZDensityColeopteraTOTAL,,x
630604,n,2,n2,1405.5,ProportionChenopodium sp#,ProportionZDensityColeopteraTOTAL,,x
630605,n,2,n2,1405.5,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,,x
630609,n,2,n2,1405.5,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,,x
630610,n,2,n2,1405.5,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,,x
630611,n,2,n2,1405.5,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,,x
630612,n,2,n2,1405.5,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,,x
630613,n,2,n2,1405.5,ProportionCrepis sp# 2,ProportionZDensityColeopteraTOTAL,,x
630616,n,2,n2,1405.5,ProportionCuscuta europaeae,ProportionZDensityColeopteraTOTAL,,x
630618,n,2,n2,1405.5,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,,x
630620,n,2,n2,1405.5,ProportionEpilobium sp#,ProportionZDensityColeopteraTOTAL,,x
630624,n,2,n2,1405.5,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,,x
630626,n,2,n2,1405.5,ProportionGentiana sp#,ProportionZDensityColeopteraTOTAL,,x
630627,n,2,n2,1405.5,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,,x
630628,n,2,n2,1405.5,ProportionGeranium pusillum,ProportionZDensityColeopteraTOTAL,,x
630629,n,2,n2,1405.5,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,,x
630630,n,2,n2,1405.5,ProportionGeranium sp#,ProportionZDensityColeopteraTOTAL,,x
630632,n,2,n2,1405.5,ProportionGlobularia cardiflora,ProportionZDensityColeopteraTOTAL,,x
630633,n,2,n2,1405.5,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,,x
630634,n,2,n2,1405.5,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,,x
630640,n,2,n2,1405.5,ProportionLamium album,ProportionZDensityColeopteraTOTAL,,x
630642,n,2,n2,1405.5,ProportionLathyrus sp#,ProportionZDensityColeopteraTOTAL,,x
630644,n,2,n2,1405.5,ProportionLigustrum vulgare,ProportionZDensityColeopteraTOTAL,,x
630646,n,2,n2,1405.5,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,,x
630647,n,2,n2,1405.5,ProportionMaianthemum bifolium,ProportionZDensityColeopteraTOTAL,,x
630648,n,2,n2,1405.5,ProportionMalva neglecta,ProportionZDensityColeopteraTOTAL,,x
630650,n,2,n2,1405.5,ProportionMedicago minima,ProportionZDensityColeopteraTOTAL,,x
630651,n,2,n2,1405.5,ProportionMedicago sativa,ProportionZDensityColeopteraTOTAL,,x
630652,n,2,n2,1405.5,ProportionMelampyrum sylvaticum,ProportionZDensityColeopteraTOTAL,,x
630653,n,2,n2,1405.5,ProportionMycelis muralis,ProportionZDensityColeopteraTOTAL,,x
630656,n,2,n2,1405.5,ProportionOdontites luteus,ProportionZDensityColeopteraTOTAL,,x
630657,n,2,n2,1405.5,ProportionOnobrychis vicifolia,ProportionZDensityColeopteraTOTAL,,x
630658,n,2,n2,1405.5,ProportionOnonis spinosa,ProportionZDensityColeopteraTOTAL,,x
630659,n,2,n2,1405.5,ProportionOphrus apifera,ProportionZDensityColeopteraTOTAL,,x
630660,n,2,n2,1405.5,ProportionOphrus insectifera,ProportionZDensityColeopteraTOTAL,,x
630661,n,2,n2,1405.5,ProportionOrchis mascula,ProportionZDensityColeopteraTOTAL,,x
630662,n,2,n2,1405.5,ProportionOrchis ustulata,ProportionZDensityColeopteraTOTAL,,x
630663,n,2,n2,1405.5,ProportionOriganum vulgare,ProportionZDensityColeopteraTOTAL,,x
630664,n,2,n2,1405.5,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,,x
630665,n,2,n2,1405.5,ProportionPastinaca sativa,ProportionZDensityColeopteraTOTAL,,x
630668,n,2,n2,1405.5,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,,x
630670,n,2,n2,1405.5,ProportionPlantago major,ProportionZDensityColeopteraTOTAL,,x
630672,n,2,n2,1405.5,ProportionPlanthera bifolia,ProportionZDensityColeopteraTOTAL,,x
630673,n,2,n2,1405.5,ProportionPlatanthera chlorantha,ProportionZDensityColeopteraTOTAL,,x
630675,n,2,n2,1405.5,ProportionPolygala comosa,ProportionZDensityColeopteraTOTAL,,x
630676,n,2,n2,1405.5,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,,x
630680,n,2,n2,1405.5,ProportionPrimula veris,ProportionZDensityColeopteraTOTAL,,x
630682,n,2,n2,1405.5,ProportionPulsatilla sp#,ProportionZDensityColeopteraTOTAL,,x
630685,n,2,n2,1405.5,ProportionRhinanthus minor,ProportionZDensityColeopteraTOTAL,,x
630686,n,2,n2,1405.5,ProportionRosa sp#,ProportionZDensityColeopteraTOTAL,,x
630687,n,2,n2,1405.5,ProportionRubus sp#,ProportionZDensityColeopteraTOTAL,,x
630688,n,2,n2,1405.5,ProportionRumex sp#,ProportionZDensityColeopteraTOTAL,,x
630690,n,2,n2,1405.5,ProportionSambucus sp#,ProportionZDensityColeopteraTOTAL,,x
630691,n,2,n2,1405.5,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,,x
630692,n,2,n2,1405.5,ProportionSaponaria ocymoides?,ProportionZDensityColeopteraTOTAL,,x
630694,n,2,n2,1405.5,ProportionSedum sp# yellow,ProportionZDensityColeopteraTOTAL,,x
630695,n,2,n2,1405.5,ProportionSenecio sp#,ProportionZDensityColeopteraTOTAL,,x
630699,n,2,n2,1405.5,ProportionSisymbrium officinale,ProportionZDensityColeopteraTOTAL,,x
630700,n,2,n2,1405.5,ProportionSolanum dulgamara,ProportionZDensityColeopteraTOTAL,,x
630701,n,2,n2,1405.5,ProportionSolidago virgaurea,ProportionZDensityColeopteraTOTAL,,x
630702,n,2,n2,1405.5,ProportionSpiranthes spiralis,ProportionZDensityColeopteraTOTAL,,x
630703,n,2,n2,1405.5,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,,x
630704,n,2,n2,1405.5,ProportionStachys recta,ProportionZDensityColeopteraTOTAL,,x
630707,n,2,n2,1405.5,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,,x
630708,n,2,n2,1405.5,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,,x
630710,n,2,n2,1405.5,ProportionTragopodon pratensis,ProportionZDensityColeopteraTOTAL,,x
630711,n,2,n2,1405.5,ProportionTrifolium badium,ProportionZDensityColeopteraTOTAL,,x
630712,n,2,n2,1405.5,ProportionTrifolium campestre,ProportionZDensityColeopteraTOTAL,,x
630716,n,2,n2,1405.5,ProportionTrolleis europaeus,ProportionZDensityColeopteraTOTAL,,x
630718,n,2,n2,1405.5,ProportionVaccinium vitis-idaea,ProportionZDensityColeopteraTOTAL,,x
630719,n,2,n2,1405.5,ProportionValeriana,ProportionZDensityColeopteraTOTAL,,x
630720,n,2,n2,1405.5,ProportionVerbena officinalis,ProportionZDensityColeopteraTOTAL,,x
630722,n,2,n2,1405.5,ProportionVeronica officinalis,ProportionZDensityColeopteraTOTAL,,x
630723,n,2,n2,1405.5,ProportionVeronica sp#,ProportionZDensityColeopteraTOTAL,,x
630724,n,2,n2,1405.5,ProportionVeronica spicata,ProportionZDensityColeopteraTOTAL,,x
630728,n,2,n2,1405.5,ProportionVincetoxicum hirundinaria,ProportionZDensityColeopteraTOTAL,,x
630729,n,2,n2,1405.5,ProportionViola sp#,ProportionZDensityColeopteraTOTAL,,x
673005,n,3,n3,1407.7,ProportionAconitum anthora,ProportionZDensityColeopteraTOTAL,,x
673006,n,3,n3,1407.7,ProportionAconitum napellus,ProportionZDensityColeopteraTOTAL,,x
673007,n,3,n3,1407.7,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,,x
673008,n,3,n3,1407.7,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,,x
673009,n,3,n3,1407.7,ProportionAjuga pyramidalis,ProportionZDensityColeopteraTOTAL,,x
673013,n,3,n3,1407.7,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,,x
673014,n,3,n3,1407.7,ProportionAnemone narcissiflora,ProportionZDensityColeopteraTOTAL,,x
673015,n,3,n3,1407.7,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,,x
673016,n,3,n3,1407.7,ProportionAnthyllis vulneraria,ProportionZDensityColeopteraTOTAL,,x
673020,n,3,n3,1407.7,ProportionArnica montana,ProportionZDensityColeopteraTOTAL,,x
673022,n,3,n3,1407.7,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,,x
673023,n,3,n3,1407.7,ProportionAster bellidiastrum,ProportionZDensityColeopteraTOTAL,,x
673024,n,3,n3,1407.7,ProportionAtroba belladonna,ProportionZDensityColeopteraTOTAL,,x
673027,n,3,n3,1407.7,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,,x
673028,n,3,n3,1407.7,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,,x
673030,n,3,n3,1407.7,ProportionCapsella bursa-pastoris,ProportionZDensityColeopteraTOTAL,,x
673032,n,3,n3,1407.7,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,,x
673033,n,3,n3,1407.7,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,,x
673034,n,3,n3,1407.7,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,,x
673037,n,3,n3,1407.7,ProportionCentaurium sp#,ProportionZDensityColeopteraTOTAL,,x
673038,n,3,n3,1407.7,ProportionCephalanthera longifolia,ProportionZDensityColeopteraTOTAL,,x
673040,n,3,n3,1407.7,ProportionChenopodium sp#,ProportionZDensityColeopteraTOTAL,,x
673041,n,3,n3,1407.7,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,,x
673045,n,3,n3,1407.7,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,,x
673046,n,3,n3,1407.7,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,,x
673047,n,3,n3,1407.7,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,,x
673048,n,3,n3,1407.7,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,,x
673049,n,3,n3,1407.7,ProportionCrepis sp# 2,ProportionZDensityColeopteraTOTAL,,x
673052,n,3,n3,1407.7,ProportionCuscuta europaeae,ProportionZDensityColeopteraTOTAL,,x
673053,n,3,n3,1407.7,ProportionDaucus carota,ProportionZDensityColeopteraTOTAL,,x
673054,n,3,n3,1407.7,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,,x
673056,n,3,n3,1407.7,ProportionEpilobium sp#,ProportionZDensityColeopteraTOTAL,,x
673057,n,3,n3,1407.7,ProportionEuphorbia cyparissias,ProportionZDensityColeopteraTOTAL,,x
673063,n,3,n3,1407.7,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,,x
673064,n,3,n3,1407.7,ProportionGeranium pusillum,ProportionZDensityColeopteraTOTAL,,x
673065,n,3,n3,1407.7,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,,x
673066,n,3,n3,1407.7,ProportionGeranium sp#,ProportionZDensityColeopteraTOTAL,,x
673068,n,3,n3,1407.7,ProportionGlobularia cardiflora,ProportionZDensityColeopteraTOTAL,,x
673069,n,3,n3,1407.7,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,,x
673070,n,3,n3,1407.7,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,,x
673076,n,3,n3,1407.7,ProportionLamium album,ProportionZDensityColeopteraTOTAL,,x
673077,n,3,n3,1407.7,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,,x
673078,n,3,n3,1407.7,ProportionLathyrus sp#,ProportionZDensityColeopteraTOTAL,,x
673080,n,3,n3,1407.7,ProportionLigustrum vulgare,ProportionZDensityColeopteraTOTAL,,x
673082,n,3,n3,1407.7,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,,x
673083,n,3,n3,1407.7,ProportionMaianthemum bifolium,ProportionZDensityColeopteraTOTAL,,x
673084,n,3,n3,1407.7,ProportionMalva neglecta,ProportionZDensityColeopteraTOTAL,,x
673086,n,3,n3,1407.7,ProportionMedicago minima,ProportionZDensityColeopteraTOTAL,,x
673087,n,3,n3,1407.7,ProportionMedicago sativa,ProportionZDensityColeopteraTOTAL,,x
673088,n,3,n3,1407.7,ProportionMelampyrum sylvaticum,ProportionZDensityColeopteraTOTAL,,x
673089,n,3,n3,1407.7,ProportionMycelis muralis,ProportionZDensityColeopteraTOTAL,,x
673091,n,3,n3,1407.7,ProportionNeottia ovata,ProportionZDensityColeopteraTOTAL,,x
673092,n,3,n3,1407.7,ProportionOdontites luteus,ProportionZDensityColeopteraTOTAL,,x
673093,n,3,n3,1407.7,ProportionOnobrychis vicifolia,ProportionZDensityColeopteraTOTAL,,x
673095,n,3,n3,1407.7,ProportionOphrus apifera,ProportionZDensityColeopteraTOTAL,,x
673096,n,3,n3,1407.7,ProportionOphrus insectifera,ProportionZDensityColeopteraTOTAL,,x
673097,n,3,n3,1407.7,ProportionOrchis mascula,ProportionZDensityColeopteraTOTAL,,x
673098,n,3,n3,1407.7,ProportionOrchis ustulata,ProportionZDensityColeopteraTOTAL,,x
673099,n,3,n3,1407.7,ProportionOriganum vulgare,ProportionZDensityColeopteraTOTAL,,x
673100,n,3,n3,1407.7,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,,x
673101,n,3,n3,1407.7,ProportionPastinaca sativa,ProportionZDensityColeopteraTOTAL,,x
673102,n,3,n3,1407.7,ProportionPeucedanum sp#,ProportionZDensityColeopteraTOTAL,,x
673106,n,3,n3,1407.7,ProportionPlantago major,ProportionZDensityColeopteraTOTAL,,x
673108,n,3,n3,1407.7,ProportionPlanthera bifolia,ProportionZDensityColeopteraTOTAL,,x
673109,n,3,n3,1407.7,ProportionPlatanthera chlorantha,ProportionZDensityColeopteraTOTAL,,x
673111,n,3,n3,1407.7,ProportionPolygala comosa,ProportionZDensityColeopteraTOTAL,,x
673112,n,3,n3,1407.7,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,,x
673113,n,3,n3,1407.7,ProportionPolygonum aviculare,ProportionZDensityColeopteraTOTAL,,x
673116,n,3,n3,1407.7,ProportionPrimula veris,ProportionZDensityColeopteraTOTAL,,x
673118,n,3,n3,1407.7,ProportionPulsatilla sp#,ProportionZDensityColeopteraTOTAL,,x
673120,n,3,n3,1407.7,ProportionReseda lutea,ProportionZDensityColeopteraTOTAL,,x
673121,n,3,n3,1407.7,ProportionRhinanthus minor,ProportionZDensityColeopteraTOTAL,,x
673122,n,3,n3,1407.7,ProportionRosa sp#,ProportionZDensityColeopteraTOTAL,,x
673123,n,3,n3,1407.7,ProportionRubus sp#,ProportionZDensityColeopteraTOTAL,,x
673126,n,3,n3,1407.7,ProportionSambucus sp#,ProportionZDensityColeopteraTOTAL,,x
673127,n,3,n3,1407.7,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,,x
673128,n,3,n3,1407.7,ProportionSaponaria ocymoides?,ProportionZDensityColeopteraTOTAL,,x
673130,n,3,n3,1407.7,ProportionSedum sp# yellow,ProportionZDensityColeopteraTOTAL,,x
673131,n,3,n3,1407.7,ProportionSenecio sp#,ProportionZDensityColeopteraTOTAL,,x
673132,n,3,n3,1407.7,ProportionSilene dioica,ProportionZDensityColeopteraTOTAL,,x
673135,n,3,n3,1407.7,ProportionSisymbrium officinale,ProportionZDensityColeopteraTOTAL,,x
673136,n,3,n3,1407.7,ProportionSolanum dulgamara,ProportionZDensityColeopteraTOTAL,,x
673137,n,3,n3,1407.7,ProportionSolidago virgaurea,ProportionZDensityColeopteraTOTAL,,x
673138,n,3,n3,1407.7,ProportionSpiranthes spiralis,ProportionZDensityColeopteraTOTAL,,x
673139,n,3,n3,1407.7,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,,x
673140,n,3,n3,1407.7,ProportionStachys recta,ProportionZDensityColeopteraTOTAL,,x
673143,n,3,n3,1407.7,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,,x
673144,n,3,n3,1407.7,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,,x
673147,n,3,n3,1407.7,ProportionTrifolium badium,ProportionZDensityColeopteraTOTAL,,x
673148,n,3,n3,1407.7,ProportionTrifolium campestre,ProportionZDensityColeopteraTOTAL,,x
673154,n,3,n3,1407.7,ProportionVaccinium vitis-idaea,ProportionZDensityColeopteraTOTAL,,x
673155,n,3,n3,1407.7,ProportionValeriana,ProportionZDensityColeopteraTOTAL,,x
673156,n,3,n3,1407.7,ProportionVerbena officinalis,ProportionZDensityColeopteraTOTAL,,x
673159,n,3,n3,1407.7,ProportionVeronica sp#,ProportionZDensityColeopteraTOTAL,,x
673160,n,3,n3,1407.7,ProportionVeronica spicata,ProportionZDensityColeopteraTOTAL,,x
673162,n,3,n3,1407.7,ProportionVicia cracca,ProportionZDensityColeopteraTOTAL,,x
673163,n,3,n3,1407.7,ProportionVicia sepium,ProportionZDensityColeopteraTOTAL,,x
673164,n,3,n3,1407.7,ProportionVincetoxicum hirundinaria,ProportionZDensityColeopteraTOTAL,,x
673165,n,3,n3,1407.7,ProportionViola sp#,ProportionZDensityColeopteraTOTAL,,x
715441,n,4,n4,1420,ProportionAconitum anthora,ProportionZDensityColeopteraTOTAL,,x
715442,n,4,n4,1420,ProportionAconitum napellus,ProportionZDensityColeopteraTOTAL,,x
715444,n,4,n4,1420,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,,x
715445,n,4,n4,1420,ProportionAjuga pyramidalis,ProportionZDensityColeopteraTOTAL,,x
715448,n,4,n4,1420,ProportionAllium carinatum,ProportionZDensityColeopteraTOTAL,,x
715449,n,4,n4,1420,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,,x
715450,n,4,n4,1420,ProportionAnemone narcissiflora,ProportionZDensityColeopteraTOTAL,,x
715451,n,4,n4,1420,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,,x
715453,n,4,n4,1420,ProportionApiaceae sp#,ProportionZDensityColeopteraTOTAL,,x
715456,n,4,n4,1420,ProportionArnica montana,ProportionZDensityColeopteraTOTAL,,x
715458,n,4,n4,1420,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,,x
715459,n,4,n4,1420,ProportionAster bellidiastrum,ProportionZDensityColeopteraTOTAL,,x
715462,n,4,n4,1420,ProportionBistorta vivipara,ProportionZDensityColeopteraTOTAL,,x
715464,n,4,n4,1420,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,,x
715466,n,4,n4,1420,ProportionCapsella bursa-pastoris,ProportionZDensityColeopteraTOTAL,,x
715468,n,4,n4,1420,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,,x
715470,n,4,n4,1420,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,,x
715473,n,4,n4,1420,ProportionCentaurium sp#,ProportionZDensityColeopteraTOTAL,,x
715474,n,4,n4,1420,ProportionCephalanthera longifolia,ProportionZDensityColeopteraTOTAL,,x
715476,n,4,n4,1420,ProportionChenopodium sp#,ProportionZDensityColeopteraTOTAL,,x
715477,n,4,n4,1420,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,,x
715479,n,4,n4,1420,ProportionCirsium arvense,ProportionZDensityColeopteraTOTAL,,x
715481,n,4,n4,1420,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,,x
715482,n,4,n4,1420,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,,x
715483,n,4,n4,1420,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,,x
715484,n,4,n4,1420,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,,x
715485,n,4,n4,1420,ProportionCrepis sp# 2,ProportionZDensityColeopteraTOTAL,,x
715486,n,4,n4,1420,ProportionCrepis/Hieracium,ProportionZDensityColeopteraTOTAL,,x
715488,n,4,n4,1420,ProportionCuscuta europaeae,ProportionZDensityColeopteraTOTAL,,x
715490,n,4,n4,1420,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,,x
715493,n,4,n4,1420,ProportionEuphorbia cyparissias,ProportionZDensityColeopteraTOTAL,,x
715495,n,4,n4,1420,ProportionFragaria sp#,ProportionZDensityColeopteraTOTAL,,x
715496,n,4,n4,1420,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,,x
715499,n,4,n4,1420,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,,x
715501,n,4,n4,1420,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,,x
715503,n,4,n4,1420,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,,x
715504,n,4,n4,1420,ProportionGlobularia cardiflora,ProportionZDensityColeopteraTOTAL,,x
715505,n,4,n4,1420,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,,x
715514,n,4,n4,1420,ProportionLathyrus sp#,ProportionZDensityColeopteraTOTAL,,x
715516,n,4,n4,1420,ProportionLigustrum vulgare,ProportionZDensityColeopteraTOTAL,,x
715518,n,4,n4,1420,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,,x
715519,n,4,n4,1420,ProportionMaianthemum bifolium,ProportionZDensityColeopteraTOTAL,,x
715520,n,4,n4,1420,ProportionMalva neglecta,ProportionZDensityColeopteraTOTAL,,x
715522,n,4,n4,1420,ProportionMedicago minima,ProportionZDensityColeopteraTOTAL,,x
715523,n,4,n4,1420,ProportionMedicago sativa,ProportionZDensityColeopteraTOTAL,,x
715527,n,4,n4,1420,ProportionNeottia ovata,ProportionZDensityColeopteraTOTAL,,x
715528,n,4,n4,1420,ProportionOdontites luteus,ProportionZDensityColeopteraTOTAL,,x
715529,n,4,n4,1420,ProportionOnobrychis vicifolia,ProportionZDensityColeopteraTOTAL,,x
715531,n,4,n4,1420,ProportionOphrus apifera,ProportionZDensityColeopteraTOTAL,,x
715532,n,4,n4,1420,ProportionOphrus insectifera,ProportionZDensityColeopteraTOTAL,,x
715533,n,4,n4,1420,ProportionOrchis mascula,ProportionZDensityColeopteraTOTAL,,x
715535,n,4,n4,1420,ProportionOriganum vulgare,ProportionZDensityColeopteraTOTAL,,x
715536,n,4,n4,1420,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,,x
715537,n,4,n4,1420,ProportionPastinaca sativa,ProportionZDensityColeopteraTOTAL,,x
715538,n,4,n4,1420,ProportionPeucedanum sp#,ProportionZDensityColeopteraTOTAL,,x
715540,n,4,n4,1420,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,,x
715542,n,4,n4,1420,ProportionPlantago major,ProportionZDensityColeopteraTOTAL,,x
715544,n,4,n4,1420,ProportionPlanthera bifolia,ProportionZDensityColeopteraTOTAL,,x
715545,n,4,n4,1420,ProportionPlatanthera chlorantha,ProportionZDensityColeopteraTOTAL,,x
715547,n,4,n4,1420,ProportionPolygala comosa,ProportionZDensityColeopteraTOTAL,,x
715548,n,4,n4,1420,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,,x
715549,n,4,n4,1420,ProportionPolygonum aviculare,ProportionZDensityColeopteraTOTAL,,x
715552,n,4,n4,1420,ProportionPrimula veris,ProportionZDensityColeopteraTOTAL,,x
715554,n,4,n4,1420,ProportionPulsatilla sp#,ProportionZDensityColeopteraTOTAL,,x
715556,n,4,n4,1420,ProportionReseda lutea,ProportionZDensityColeopteraTOTAL,,x
715557,n,4,n4,1420,ProportionRhinanthus minor,ProportionZDensityColeopteraTOTAL,,x
715558,n,4,n4,1420,ProportionRosa sp#,ProportionZDensityColeopteraTOTAL,,x
715560,n,4,n4,1420,ProportionRumex sp#,ProportionZDensityColeopteraTOTAL,,x
715562,n,4,n4,1420,ProportionSambucus sp#,ProportionZDensityColeopteraTOTAL,,x
715563,n,4,n4,1420,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,,x
715564,n,4,n4,1420,ProportionSaponaria ocymoides?,ProportionZDensityColeopteraTOTAL,,x
715565,n,4,n4,1420,ProportionSedum album,ProportionZDensityColeopteraTOTAL,,x
715566,n,4,n4,1420,ProportionSedum sp# yellow,ProportionZDensityColeopteraTOTAL,,x
715567,n,4,n4,1420,ProportionSenecio sp#,ProportionZDensityColeopteraTOTAL,,x
715568,n,4,n4,1420,ProportionSilene dioica,ProportionZDensityColeopteraTOTAL,,x
715571,n,4,n4,1420,ProportionSisymbrium officinale,ProportionZDensityColeopteraTOTAL,,x
715573,n,4,n4,1420,ProportionSolidago virgaurea,ProportionZDensityColeopteraTOTAL,,x
715574,n,4,n4,1420,ProportionSpiranthes spiralis,ProportionZDensityColeopteraTOTAL,,x
715575,n,4,n4,1420,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,,x
715576,n,4,n4,1420,ProportionStachys recta,ProportionZDensityColeopteraTOTAL,,x
715577,n,4,n4,1420,ProportionTaraxacum sp#,ProportionZDensityColeopteraTOTAL,,x
715580,n,4,n4,1420,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,,x
715582,n,4,n4,1420,ProportionTragopodon pratensis,ProportionZDensityColeopteraTOTAL,,x
715583,n,4,n4,1420,ProportionTrifolium badium,ProportionZDensityColeopteraTOTAL,,x
715584,n,4,n4,1420,ProportionTrifolium campestre,ProportionZDensityColeopteraTOTAL,,x
